#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        8959   0.0998116   0.0955249 0.000108518
        8960   0.0992944   0.0955253 0.000108506
        8961   0.0987707   0.0955256 0.000108495
        8962   0.0982407    0.095526 0.000108483
        8963   0.0977032   0.0955262 0.000108471
        8964    0.097162   0.0955264  0.00010846
        8965   0.0966167   0.0955265 0.000108447
        8966    0.096068   0.0955266 0.000108435
        8967   0.0955185   0.0955266 0.000108423
        8968   0.0949684   0.0955265 0.000108411
        8969   0.0944197   0.0955264 0.000108399
        8970   0.0938744   0.0955262 0.000108387
        8971   0.0933335   0.0955259 0.000108376
        8972   0.0927991   0.0955256 0.000108364
        8973   0.0922719   0.0955253 0.000108352
        8974   0.0917552   0.0955249 0.000108341
        8975   0.0912492   0.0955244  0.00010833
        8976   0.0907559   0.0955238 0.000108319
        8977   0.0902761   0.0955233 0.000108309
        8978   0.0898116   0.0955226 0.000108299
        8979   0.0893626   0.0955219 0.000108289
        8980   0.0889306   0.0955212 0.000108279
        8981    0.088516   0.0955204  0.00010827
        8982   0.0881209   0.0955196 0.000108261
        8983   0.0877443   0.0955187 0.000108252
        8984   0.0873872   0.0955178 0.000108244
        8985   0.0870506   0.0955169 0.000108236
        8986   0.0867331   0.0955159 0.000108229
        8987   0.0864361   0.0955149 0.000108221
        8988   0.0861594   0.0955139 0.000108214
        8989   0.0859021   0.0955128 0.000108207
        8990    0.085664   0.0955117 0.000108201
        8991   0.0854458   0.0955106 0.000108195
        8992   0.0852472   0.0955094 0.000108189
        8993   0.0850668   0.0955083 0.000108183
        8994   0.0849043   0.0955071 0.000108177
        8995     0.08476   0.0955059 0.000108172
        8996   0.0846327   0.0955047 0.000108167
        8997   0.0845221   0.0955035 0.000108161
        8998   0.0844276   0.0955022 0.000108156
        8999   0.0843484    0.095501 0.000108152
        9000   0.0842834   0.0954998 0.000108147
        9001   0.0842325   0.0954985 0.000108142
        9002   0.0841958   0.0954972 0.000108137
        9003   0.0841716    0.095496 0.000108133
        9004   0.0841585   0.0954947 0.000108128
        9005   0.0841572   0.0954935 0.000108123
        9006   0.0841666   0.0954922 0.000108118
        9007   0.0841864    0.095491 0.000108114
        9008   0.0842161   0.0954897 0.000108109
        9009   0.0842548   0.0954885 0.000108104
        9010   0.0843017   0.0954872 0.000108099
        9011   0.0843567    0.095486 0.000108094
        9012   0.0844176   0.0954848 0.000108089
        9013   0.0844863   0.0954835 0.000108084
        9014   0.0845608   0.0954823 0.000108079
        9015   0.0846404   0.0954811 0.000108074
        9016   0.0847243   0.0954799 0.000108068
        9017   0.0848135   0.0954787 0.000108063
        9018   0.0849069   0.0954776 0.000108057
        9019   0.0850032   0.0954764 0.000108051
        9020    0.085102   0.0954753 0.000108046
        9021   0.0852034   0.0954741  0.00010804
        9022   0.0853069    0.095473 0.000108034
        9023   0.0854123   0.0954719 0.000108027
        9024   0.0855186   0.0954708 0.000108021
        9025    0.085626   0.0954697 0.000108015
        9026   0.0857334   0.0954686 0.000108008
        9027   0.0858399   0.0954675 0.000108001
        9028   0.0859463   0.0954665 0.000107994
        9029    0.086051   0.0954654 0.000107988
        9030   0.0861547   0.0954644  0.00010798
        9031   0.0862566   0.0954634 0.000107973
        9032   0.0863561   0.0954624 0.000107966
        9033   0.0864533   0.0954614 0.000107959
        9034   0.0865481   0.0954604 0.000107951
        9035   0.0866395   0.0954594 0.000107944
        9036    0.086728   0.0954585 0.000107936
        9037   0.0868122   0.0954575 0.000107928
        9038   0.0868922   0.0954566 0.000107921
        9039   0.0869672   0.0954556 0.000107913
        9040   0.0870388   0.0954547 0.000107905
        9041   0.0871053   0.0954538 0.000107897
        9042   0.0871655   0.0954528 0.000107889
        9043   0.0872213   0.0954519 0.000107881
        9044    0.087272    0.095451 0.000107873
        9045   0.0873166   0.0954501 0.000107864
        9046   0.0873576   0.0954492 0.000107856
        9047   0.0873934   0.0954483 0.000107848
        9048   0.0874239   0.0954475  0.00010784
        9049   0.0874496   0.0954466 0.000107831
        9050   0.0874711   0.0954457 0.000107823
        9051   0.0874887   0.0954448 0.000107815
        9052   0.0875019   0.0954439 0.000107806
        9053   0.0875117   0.0954431 0.000107798
        9054    0.087519   0.0954422  0.00010779
        9055   0.0875246   0.0954413 0.000107781
        9056   0.0875274   0.0954404 0.000107773
        9057   0.0875296   0.0954396 0.000107765
        9058   0.0875304   0.0954387 0.000107756
        9059   0.0875316   0.0954378 0.000107748
        9060   0.0875333   0.0954369  0.00010774
        9061    0.087536   0.0954361 0.000107731
        9062   0.0875409   0.0954352 0.000107723
        9063   0.0875496   0.0954343 0.000107714
        9064   0.0875613   0.0954335 0.000107706
        9065   0.0875785   0.0954326 0.000107698
        9066   0.0876004   0.0954317 0.000107689
        9067   0.0876284   0.0954309 0.000107681
        9068   0.0876628     0.09543 0.000107672
        9069   0.0877054   0.0954292 0.000107664
        9070   0.0877557   0.0954283 0.000107655
        9071   0.0878143   0.0954275 0.000107647
        9072    0.087882   0.0954266 0.000107638
        9073   0.0879599   0.0954258 0.000107629
        9074   0.0880473    0.095425 0.000107621
        9075   0.0881466   0.0954242 0.000107612
        9076   0.0882567   0.0954234 0.000107603
        9077   0.0883785   0.0954226 0.000107594
        9078   0.0885123   0.0954219 0.000107585
        9079   0.0886572   0.0954211 0.000107575
        9080   0.0888159   0.0954204 0.000107566
        9081    0.088986   0.0954197 0.000107556
        9082   0.0891704    0.095419 0.000107547
        9083   0.0893665   0.0954183 0.000107537
        9084    0.089577   0.0954177 0.000107527
        9085    0.089801   0.0954171 0.000107517
        9086   0.0900378   0.0954165 0.000107507
        9087   0.0902885   0.0954159 0.000107496
        9088   0.0905533   0.0954154 0.000107486
        9089   0.0908314   0.0954149 0.000107475
        9090   0.0911235   0.0954144 0.000107465
        9091   0.0914295    0.095414 0.000107454
        9092   0.0917493   0.0954136 0.000107443
        9093   0.0920834   0.0954132 0.000107431
        9094   0.0924322   0.0954129  0.00010742
        9095   0.0927951   0.0954126 0.000107409
        9096    0.093173   0.0954123 0.000107397
        9097   0.0935644   0.0954121 0.000107385
        9098   0.0939708    0.095412 0.000107374
        9099   0.0943919   0.0954119 0.000107362
        9100   0.0948276   0.0954118  0.00010735
        9101   0.0952773   0.0954118 0.000107338
        9102   0.0957419   0.0954118 0.000107327
        9103     0.09622   0.0954119 0.000107315
        9104   0.0967143   0.0954121 0.000107303
        9105   0.0972218   0.0954123 0.000107292
        9106   0.0977433   0.0954125  0.00010728
        9107   0.0982772   0.0954128 0.000107269
        9108   0.0988246   0.0954132 0.000107258
        9109    0.099384   0.0954136 0.000107247
        9110   0.0999542   0.0954141 0.000107236
        9111    0.100535   0.0954147 0.000107226
        9112    0.101125   0.0954153 0.000107216
        9113    0.101723    0.095416 0.000107206
        9114    0.102329   0.0954168 0.000107197
        9115     0.10294   0.0954176 0.000107189
        9116    0.103555   0.0954185 0.000107181
        9117    0.104172   0.0954195 0.000107173
        9118    0.104791   0.0954205 0.000107166
        9119    0.105409   0.0954216  0.00010716
        9120    0.106023   0.0954227 0.000107155
        9121    0.106632    0.095424  0.00010715
        9122    0.107236   0.0954253 0.000107146
        9123     0.10783   0.0954266 0.000107143
        9124    0.108413    0.095428 0.000107141
        9125    0.108984   0.0954295 0.000107139
        9126    0.109541   0.0954311 0.000107139
        9127    0.110082   0.0954327 0.000107139
        9128    0.110605   0.0954343  0.00010714
        9129     0.11111   0.0954361 0.000107142
        9130    0.111595   0.0954378 0.000107145
        9131    0.112059   0.0954397 0.000107149
        9132    0.112501   0.0954415 0.000107153
        9133    0.112921   0.0954434 0.000107159
        9134    0.113318   0.0954454 0.000107165
        9135    0.113693   0.0954474 0.000107172
        9136    0.114045   0.0954494 0.000107179
        9137    0.114374   0.0954515 0.000107188
        9138    0.114682   0.0954536 0.000107197
        9139    0.114968   0.0954557 0.000107206
        9140    0.115235   0.0954579 0.000107216
        9141    0.115483   0.0954601 0.000107227
        9142    0.115712   0.0954623 0.000107238
        9143    0.115924   0.0954645  0.00010725
        9144    0.116121   0.0954668 0.000107262
        9145    0.116303   0.0954691 0.000107274
        9146    0.116473   0.0954714 0.000107287
        9147    0.116631   0.0954737   0.0001073
        9148    0.116779    0.095476 0.000107314
        9149    0.116918   0.0954784 0.000107328
        9150    0.117049   0.0954807 0.000107342
        9151    0.117175   0.0954831 0.000107356
        9152    0.117293   0.0954855 0.000107371
        9153    0.117407   0.0954879 0.000107386
        9154    0.117516   0.0954903 0.000107401
        9155     0.11762   0.0954927 0.000107417
        9156    0.117721   0.0954951 0.000107432
        9157    0.117817   0.0954976 0.000107448
        9158    0.117909      0.0955 0.000107464
        9159    0.117996   0.0955025 0.000107481
        9160    0.118077   0.0955049 0.000107497
        9161    0.118155   0.0955074 0.000107514
        9162    0.118226   0.0955099 0.000107531
        9163    0.118291   0.0955124 0.000107548
        9164    0.118348   0.0955149 0.000107565
        9165    0.118396   0.0955174 0.000107582
        9166    0.118435   0.0955199 0.000107599
        9167    0.118463   0.0955224 0.000107617
        9168     0.11848   0.0955249 0.000107634
        9169    0.118483   0.0955274 0.000107652
        9170    0.118473   0.0955299 0.000107669
        9171    0.118447   0.0955324 0.000107686
        9172    0.118407   0.0955349 0.000107703
        9173    0.118351   0.0955374  0.00010772
        9174    0.118276   0.0955398 0.000107737
        9175    0.118185   0.0955423 0.000107754
        9176    0.118074   0.0955448  0.00010777
        9177    0.117945   0.0955472 0.000107786
        9178    0.117797   0.0955496 0.000107801
        9179    0.117629    0.095552 0.000107816
        9180     0.11744   0.0955544 0.000107831
        9181    0.117233   0.0955568 0.000107845
        9182    0.117006   0.0955591 0.000107859
        9183    0.116759   0.0955614 0.000107872
        9184    0.116495   0.0955637 0.000107884
        9185    0.116212   0.0955659 0.000107896
        9186    0.115911   0.0955682 0.000107907
        9187    0.115593   0.0955703 0.000107917
        9188    0.115258   0.0955725 0.000107926
        9189    0.114907   0.0955746 0.000107935
        9190    0.114541   0.0955766 0.000107943
        9191     0.11416   0.0955787  0.00010795
        9192    0.113765   0.0955806 0.000107957
        9193    0.113356   0.0955826 0.000107962
        9194    0.112935   0.0955845 0.000107967
        9195    0.112503   0.0955863 0.000107971
        9196     0.11206   0.0955881 0.000107974
        9197    0.111605   0.0955898 0.000107976
        9198    0.111141   0.0955915 0.000107978
        9199    0.110668   0.0955932 0.000107979
        9200    0.110186   0.0955948 0.000107978
        9201    0.109696   0.0955963 0.000107978
        9202    0.109198   0.0955978 0.000107976
        9203    0.108694   0.0955992 0.000107974
        9204    0.108184   0.0956006 0.000107971
        9205    0.107668   0.0956019 0.000107967
        9206    0.107146   0.0956031 0.000107962
        9207    0.106621   0.0956043 0.000107957
        9208    0.106092   0.0956055 0.000107952
        9209    0.105561   0.0956065 0.000107945
        9210    0.105027   0.0956076 0.000107938
        9211    0.104492   0.0956085 0.000107931
        9212    0.103958   0.0956094 0.000107923
        9213    0.103423   0.0956103 0.000107915
        9214    0.102892   0.0956111 0.000107906
        9215    0.102363   0.0956118 0.000107897
        9216    0.101839   0.0956125 0.000107887
        9217    0.101319   0.0956131 0.000107877
        9218    0.100807   0.0956137 0.000107867
        9219    0.100302   0.0956142 0.000107856
        9220   0.0998057   0.0956146 0.000107846
        9221   0.0993199    0.095615 0.000107835
        9222   0.0988449   0.0956154 0.000107824
        9223   0.0983821   0.0956157 0.000107812
        9224   0.0979316   0.0956159 0.000107801
        9225   0.0974945   0.0956161 0.000107789
        9226   0.0970696   0.0956163 0.000107778
        9227    0.096658   0.0956164 0.000107766
        9228    0.096261   0.0956165 0.000107755
        9229   0.0958761   0.0956165 0.000107743
        9230   0.0955044   0.0956165 0.000107731
        9231   0.0951437   0.0956164  0.00010772
        9232    0.094794   0.0956163 0.000107708
        9233   0.0944541   0.0956162 0.000107696
        9234   0.0941209   0.0956161 0.000107685
        9235   0.0937938   0.0956159 0.000107673
        9236    0.093471   0.0956156 0.000107662
        9237   0.0931489   0.0956154 0.000107651
        9238   0.0928265   0.0956151 0.000107639
        9239   0.0925008   0.0956147 0.000107628
        9240   0.0921706   0.0956144 0.000107617
        9241   0.0918325   0.0956139 0.000107606
        9242   0.0914853   0.0956135 0.000107596
        9243   0.0911261    0.095613 0.000107585
        9244   0.0907545   0.0956125 0.000107575
        9245   0.0903678   0.0956119 0.000107565
        9246   0.0899656   0.0956113 0.000107555
        9247   0.0895479   0.0956107 0.000107545
        9248   0.0891135   0.0956099 0.000107536
        9249   0.0886637   0.0956092 0.000107527
        9250   0.0881988   0.0956084 0.000107518
        9251   0.0877197   0.0956075  0.00010751
        9252   0.0872282   0.0956066 0.000107502
        9253   0.0867258   0.0956057 0.000107495
        9254   0.0862139   0.0956047 0.000107488
        9255   0.0856967   0.0956036 0.000107482
        9256   0.0851759   0.0956025 0.000107476
        9257   0.0846528   0.0956013 0.000107471
        9258   0.0841321      0.0956 0.000107466
        9259   0.0836171   0.0955987 0.000107462
        9260   0.0831109   0.0955974 0.000107459
        9261   0.0826153    0.095596 0.000107457
        9262   0.0821336   0.0955945 0.000107455
        9263   0.0816677    0.095593 0.000107454
        9264   0.0812218   0.0955915 0.000107454
        9265   0.0807972   0.0955899 0.000107454
        9266   0.0803975   0.0955883 0.000107455
        9267   0.0800235   0.0955866 0.000107456
        9268    0.079677   0.0955849 0.000107458
        9269     0.07936   0.0955831 0.000107461
        9270   0.0790737   0.0955813 0.000107464
        9271   0.0788193   0.0955795 0.000107468
        9272   0.0785983   0.0955777 0.000107472
        9273   0.0784108   0.0955758 0.000107476
        9274   0.0782586    0.095574 0.000107481
        9275   0.0781408   0.0955721 0.000107486
        9276   0.0780585   0.0955702 0.000107491
        9277   0.0780125   0.0955683 0.000107496
        9278   0.0780018   0.0955664 0.000107501
        9279   0.0780275   0.0955645 0.000107506
        9280   0.0780896   0.0955626 0.000107511
        9281   0.0781882   0.0955608 0.000107516
        9282   0.0783231   0.0955589  0.00010752
        9283   0.0784921   0.0955571 0.000107524
        9284   0.0786973   0.0955553 0.000107528
        9285   0.0789384   0.0955535 0.000107531
        9286   0.0792147   0.0955517 0.000107534
        9287   0.0795272     0.09555 0.000107536
        9288   0.0798741   0.0955483 0.000107538
        9289   0.0802563   0.0955466 0.000107539
        9290   0.0806722    0.095545 0.000107539
        9291   0.0811239   0.0955435 0.000107539
        9292   0.0816101    0.095542 0.000107538
        9293   0.0821306   0.0955406 0.000107536
        9294   0.0826849   0.0955392 0.000107533
        9295   0.0832733   0.0955379  0.00010753
        9296   0.0838967   0.0955366 0.000107526
        9297   0.0845531   0.0955354  0.00010752
        9298   0.0852432   0.0955343 0.000107515
        9299   0.0859672   0.0955333 0.000107508
        9300   0.0867238   0.0955323 0.000107501
        9301   0.0875138   0.0955315 0.000107492
        9302   0.0883358   0.0955307 0.000107484
        9303   0.0891898     0.09553 0.000107474
        9304    0.090075   0.0955294 0.000107464
        9305   0.0909897   0.0955289 0.000107454
        9306    0.091934   0.0955286 0.000107443
        9307   0.0929061   0.0955283 0.000107432
        9308   0.0939041   0.0955281  0.00010742
        9309   0.0949273    0.095528 0.000107409
        9310   0.0959735   0.0955281 0.000107397
        9311   0.0970396   0.0955282 0.000107386
        9312   0.0981239   0.0955285 0.000107375
        9313   0.0992225   0.0955289 0.000107364
        9314    0.100333   0.0955294 0.000107354
        9315    0.101452   0.0955301 0.000107344
        9316    0.102573   0.0955308 0.000107335
        9317    0.103695   0.0955317 0.000107327
        9318    0.104812   0.0955327  0.00010732
        9319    0.105919   0.0955338 0.000107315
        9320    0.107012    0.095535  0.00010731
        9321    0.108085   0.0955364 0.000107307
        9322    0.109132   0.0955379 0.000107306
        9323     0.11015   0.0955394 0.000107305
        9324    0.111132   0.0955411 0.000107307
        9325    0.112075   0.0955429  0.00010731
        9326    0.112972   0.0955447 0.000107315
        9327     0.11382   0.0955467 0.000107321
        9328    0.114616   0.0955487 0.000107329
        9329    0.115355   0.0955509 0.000107339
        9330    0.116036   0.0955531  0.00010735
        9331    0.116655   0.0955553 0.000107362
        9332    0.117214   0.0955576 0.000107376
        9333     0.11771     0.09556  0.00010739
        9334    0.118145   0.0955624 0.000107406
        9335     0.11852   0.0955649 0.000107423
        9336    0.118836   0.0955674  0.00010744
        9337    0.119097   0.0955699 0.000107458
        9338    0.119307   0.0955724 0.000107477
        9339    0.119469    0.095575 0.000107496
        9340    0.119587   0.0955776 0.000107515
        9341    0.119665   0.0955802 0.000107534
        9342     0.11971   0.0955827 0.000107554
        9343    0.119726   0.0955853 0.000107573
        9344    0.119717   0.0955879 0.000107593
        9345    0.119688   0.0955905 0.000107612
        9346    0.119645   0.0955931 0.000107631
        9347     0.11959   0.0955956 0.000107651
        9348     0.11953   0.0955982 0.000107669
        9349    0.119466   0.0956007 0.000107688
        9350    0.119401   0.0956033 0.000107707
        9351    0.119338   0.0956058 0.000107725
        9352    0.119279   0.0956084 0.000107743
        9353    0.119224   0.0956109 0.000107761
        9354    0.119177   0.0956134 0.000107779
        9355    0.119137   0.0956159 0.000107797
        9356    0.119105   0.0956184 0.000107815
        9357    0.119078   0.0956209 0.000107833
        9358    0.119059   0.0956234  0.00010785
        9359    0.119047   0.0956259 0.000107868
        9360    0.119039   0.0956284 0.000107885
        9361    0.119037   0.0956309 0.000107903
        9362    0.119039   0.0956334  0.00010792
        9363    0.119045   0.0956359 0.000107937
        9364    0.119055   0.0956384 0.000107955
        9365    0.119068   0.0956409 0.000107972
        9366    0.119084   0.0956434  0.00010799
        9367    0.119104   0.0956459 0.000108007
        9368    0.119126   0.0956485 0.000108025
        9369    0.119153    0.095651 0.000108042
        9370    0.119186   0.0956535  0.00010806
        9371    0.119227    0.095656 0.000108078
        9372    0.119276   0.0956585 0.000108096
        9373    0.119337    0.095661 0.000108114
        9374    0.119412   0.0956636 0.000108132
        9375    0.119502   0.0956661  0.00010815
        9376     0.11961   0.0956687 0.000108169
        9377    0.119741   0.0956712 0.000108188
        9378    0.119896   0.0956738 0.000108207
        9379    0.120081   0.0956764 0.000108227
        9380    0.120296    0.095679 0.000108247
        9381    0.120547   0.0956817 0.000108268
        9382    0.120836   0.0956844  0.00010829
        9383    0.121167   0.0956871 0.000108312
        9384    0.121543   0.0956898 0.000108336
        9385    0.121967   0.0956926  0.00010836
        9386    0.122442   0.0956955 0.000108386
        9387    0.122971   0.0956984 0.000108414
        9388    0.123556   0.0957014 0.000108443
        9389    0.124199   0.0957044 0.000108474
        9390    0.124902   0.0957075 0.000108507
        9391    0.125665   0.0957107 0.000108542
        9392    0.126491    0.095714  0.00010858
        9393    0.127379   0.0957174 0.000108621
        9394    0.128329   0.0957208 0.000108664
        9395    0.129342   0.0957244 0.000108712
        9396    0.130416   0.0957281 0.000108763
        9397    0.131548   0.0957319 0.000108818
        9398    0.132737   0.0957358 0.000108878
        9399    0.133977   0.0957399 0.000108942
        9400    0.135267   0.0957441 0.000109012
        9401      0.1366   0.0957485 0.000109087
        9402    0.137971    0.095753 0.000109168
        9403    0.139376   0.0957576 0.000109254
        9404    0.140804   0.0957624 0.000109348
        9405    0.142249   0.0957673 0.000109448
        9406    0.143702   0.0957724 0.000109555
        9407    0.145153   0.0957777 0.000109669
        9408    0.146592   0.0957831  0.00010979
        9409    0.148008   0.0957886 0.000109919
        9410     0.14939   0.0957943 0.000110054
        9411    0.150727   0.0958002 0.000110197
        9412    0.152007   0.0958061 0.000110347
        9413    0.153221   0.0958122 0.000110504
        9414    0.154357   0.0958185 0.000110667
        9415    0.155406   0.0958248 0.000110836
        9416     0.15636   0.0958312 0.000111011
        9417    0.157212   0.0958377  0.00011119
        9418    0.157956   0.0958443 0.000111374
        9419    0.158589    0.095851 0.000111561
        9420    0.159109   0.0958577 0.000111751
        9421    0.159516   0.0958645 0.000111943
        9422    0.159812   0.0958712 0.000112137
        9423    0.160002    0.095878 0.000112332
        9424    0.160092   0.0958849 0.000112526
        9425    0.160089   0.0958917  0.00011272
        9426    0.160003   0.0958985 0.000112913
        9427    0.159845   0.0959053 0.000113105
        9428    0.159624    0.095912 0.000113295
        9429    0.159355   0.0959187 0.000113482
        9430    0.159047   0.0959254 0.000113667
        9431    0.158715   0.0959321  0.00011385
        9432    0.158368   0.0959387  0.00011403
        9433    0.158019   0.0959453 0.000114208
        9434    0.157678   0.0959518 0.000114383
        9435    0.157354   0.0959584 0.000114556
        9436    0.157055   0.0959648 0.000114727
        9437    0.156787   0.0959713 0.000114896
        9438    0.156555   0.0959777 0.000115063
        9439    0.156361   0.0959841 0.000115228
        9440    0.156205   0.0959905 0.000115392
        9441    0.156087   0.0959968 0.000115556
        9442    0.156003   0.0960032 0.000115718
        9443    0.155948   0.0960095  0.00011588
        9444    0.155914   0.0960159 0.000116041
        9445    0.155891   0.0960222 0.000116202
        9446     0.15587   0.0960286 0.000116362
        9447    0.155838   0.0960349 0.000116522
        9448    0.155784   0.0960412 0.000116681
        9449    0.155694   0.0960475 0.000116839
        9450    0.155558   0.0960538 0.000116996
        9451    0.155364   0.0960601 0.000117152
        9452    0.155105   0.0960663 0.000117306
        9453    0.154773   0.0960726 0.000117458
        9454    0.154365   0.0960787 0.000117607
        9455    0.153883   0.0960848 0.000117754
        9456    0.153329   0.0960909 0.000117897
        9457    0.152708   0.0960969 0.000118036
        9458    0.152029   0.0961028 0.000118172
        9459    0.151306   0.0961086 0.000118303
        9460    0.150553   0.0961144 0.000118431
        9461    0.149783     0.09612 0.000118554
        9462    0.149015   0.0961256 0.000118673
        9463    0.148262   0.0961311 0.000118788
        9464    0.147542   0.0961366   0.0001189
        9465     0.14687   0.0961419 0.000119008
        9466    0.146258   0.0961472 0.000119113
        9467     0.14572   0.0961525 0.000119216
        9468    0.145264   0.0961577 0.000119316
        9469    0.144899   0.0961628 0.000119414
        9470    0.144631   0.0961679 0.000119511
        9471    0.144465    0.096173 0.000119608
        9472    0.144401   0.0961781 0.000119703
        9473    0.144441   0.0961832 0.000119799
        9474    0.144583   0.0961883 0.000119895
        9475    0.144827   0.0961935 0.000119992
        9476    0.145167   0.0961986 0.000120091
        9477    0.145599   0.0962038 0.000120191
        9478    0.146117   0.0962091 0.000120294
        9479    0.146713   0.0962144 0.000120399
        9480    0.147382   0.0962198 0.000120508
        9481    0.148114   0.0962253 0.000120619
        9482    0.148904   0.0962309 0.000120734
        9483    0.149742   0.0962365 0.000120853
        9484     0.15062   0.0962422 0.000120977
        9485    0.151532   0.0962481 0.000121104
        9486    0.152467    0.096254 0.000121236
        9487     0.15342     0.09626 0.000121373
        9488    0.154385   0.0962661 0.000121515
        9489    0.155353   0.0962724 0.000121662
        9490    0.156321   0.0962787 0.000121813
        9491    0.157283   0.0962851  0.00012197
        9492    0.158233   0.0962916 0.000122131
        9493     0.15917   0.0962983 0.000122298
        9494    0.160091    0.096305  0.00012247
        9495    0.160992   0.0963118 0.000122646
        9496    0.161872   0.0963187 0.000122827
        9497    0.162731   0.0963257 0.000123013
        9498    0.163567   0.0963328 0.000123204
        9499     0.16438   0.0963399 0.000123399
        9500    0.165171   0.0963472 0.000123598
        9501    0.165942   0.0963545 0.000123802
        9502    0.166692   0.0963619  0.00012401
        9503    0.167423   0.0963694 0.000124223
        9504    0.168136   0.0963769 0.000124439
        9505    0.168832   0.0963846 0.000124659
        9506    0.169514   0.0963923 0.000124883
        9507    0.170183      0.0964 0.000125111
        9508    0.170841   0.0964079 0.000125342
        9509    0.171489   0.0964157 0.000125578
        9510    0.172128   0.0964237 0.000125817
        9511     0.17276   0.0964317 0.000126059
        9512    0.173386   0.0964398 0.000126305
        9513    0.174007    0.096448 0.000126555
        9514    0.174624   0.0964562 0.000126808
        9515    0.175238   0.0964645 0.000127065
        9516    0.175847   0.0964728 0.000127325
        9517    0.176452   0.0964812 0.000127589
        9518    0.177052   0.0964897 0.000127856
        9519    0.177646   0.0964982 0.000128126
        9520    0.178231   0.0965068   0.0001284
        9521    0.178806   0.0965154 0.000128677
        9522    0.179368   0.0965241 0.000128958
        9523    0.179913   0.0965329 0.000129241
        9524    0.180436   0.0965417 0.000129527
        9525    0.180935   0.0965506 0.000129816
        9526    0.181402   0.0965595 0.000130108
        9527    0.181835   0.0965684 0.000130402
        9528    0.182226   0.0965774 0.000130698
        9529    0.182571   0.0965864 0.000130995
        9530    0.182861   0.0965955 0.000131294
        9531    0.183093   0.0966046 0.000131593
        9532    0.183261   0.0966137 0.000131893
        9533     0.18336   0.0966228 0.000132193
        9534    0.183385   0.0966319 0.000132492
        9535    0.183333    0.096641  0.00013279
        9536    0.183202     0.09665 0.000133086
        9537    0.182991   0.0966591 0.000133379
        9538      0.1827   0.0966681  0.00013367
        9539    0.182328   0.0966771 0.000133957
        9540    0.181882    0.096686 0.000134241
        9541    0.181363   0.0966949  0.00013452
        9542    0.180779   0.0967037 0.000134794
        9543    0.180136   0.0967124 0.000135063
        9544    0.179443   0.0967211 0.000135327
        9545    0.178708   0.0967297 0.000135585
        9546    0.177941   0.0967382 0.000135837
        9547    0.177152   0.0967466 0.000136084
        9548    0.176351    0.096755 0.000136325
        9549    0.175548   0.0967632  0.00013656
        9550    0.174753   0.0967714  0.00013679
        9551    0.173976   0.0967795 0.000137014
        9552    0.173226   0.0967875 0.000137233
        9553    0.172511   0.0967954 0.000137448
        9554     0.17184   0.0968033 0.000137657
        9555    0.171218    0.096811 0.000137863
        9556    0.170652   0.0968188 0.000138065
        9557    0.170148   0.0968264 0.000138264
        9558    0.169708   0.0968341 0.000138459
        9559    0.169336   0.0968417 0.000138652
        9560    0.169034   0.0968492 0.000138843
        9561    0.168804   0.0968567 0.000139033
        9562    0.168647   0.0968642 0.000139221
        9563    0.168563   0.0968717 0.000139408
        9564     0.16855   0.0968792 0.000139595
        9565    0.168607   0.0968867 0.000139781
        9566    0.168731   0.0968942 0.000139968
        9567    0.168918   0.0969018 0.000140156
        9568    0.169165   0.0969093 0.000140345
        9569    0.169467   0.0969169 0.000140535
        9570    0.169819   0.0969245 0.000140726
        9571    0.170213   0.0969322  0.00014092
        9572    0.170644   0.0969399 0.000141115
        9573    0.171104   0.0969476 0.000141313
        9574    0.171583   0.0969554 0.000141513
        9575    0.172074   0.0969633 0.000141716
        9576    0.172569   0.0969712 0.000141921
        9577    0.173057   0.0969791 0.000142128
        9578    0.173529   0.0969871 0.000142338
        9579    0.173974   0.0969951  0.00014255
        9580    0.174386   0.0970032 0.000142763
        9581    0.174754   0.0970113 0.000142979
        9582    0.175069   0.0970195 0.000143196
        9583    0.175324   0.0970277 0.000143414
        9584    0.175512   0.0970358 0.000143633
        9585    0.175627    0.097044 0.000143852
        9586    0.175663   0.0970522  0.00014407
        9587    0.175618   0.0970604 0.000144288
        9588    0.175489   0.0970686 0.000144505
        9589    0.175272   0.0970768 0.000144719
        9590    0.174972   0.0970849 0.000144932
        9591    0.174588    0.097093 0.000145142
        9592    0.174124    0.097101 0.000145349
        9593    0.173583    0.097109 0.000145552
        9594     0.17297   0.0971169 0.000145752
        9595    0.172291   0.0971247 0.000145947
        9596    0.171552   0.0971325 0.000146138
        9597    0.170761   0.0971401 0.000146324
        9598    0.169925   0.0971477 0.000146505
        9599    0.169051   0.0971552 0.000146681
        9600    0.168148   0.0971626 0.000146852
        9601    0.167223   0.0971699 0.000147018
        9602    0.166283   0.0971771 0.000147179
        9603    0.165337   0.0971842 0.000147334
        9604     0.16439   0.0971912 0.000147485
        9605     0.16345   0.0971981 0.000147631
        9606    0.162521   0.0972049 0.000147772
        9607    0.161611   0.0972116 0.000147909
        9608    0.160724   0.0972182 0.000148041
        9609    0.159865   0.0972247 0.000148169
        9610    0.159037   0.0972312 0.000148293
        9611    0.158245   0.0972375 0.000148414
        9612     0.15749   0.0972438 0.000148531
        9613    0.156777     0.09725 0.000148644
        9614    0.156106   0.0972561 0.000148755
        9615    0.155478   0.0972622 0.000148862
