#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8261     2.69098     2.69111   3.653e-05
        8262     2.69086     2.69111 3.65256e-05
        8263     2.69074     2.69111 3.65212e-05
        8264     2.69061     2.69111 3.65169e-05
        8265     2.69048     2.69111 3.65125e-05
        8266     2.69035     2.69111 3.65082e-05
        8267     2.69022     2.69111  3.6504e-05
        8268     2.69009     2.69111 3.64997e-05
        8269     2.68997     2.69111 3.64956e-05
        8270     2.68984     2.69111 3.64915e-05
        8271     2.68972     2.69111 3.64875e-05
        8272     2.68961     2.69111 3.64835e-05
        8273      2.6895      2.6911 3.64796e-05
        8274      2.6894      2.6911 3.64758e-05
        8275     2.68931      2.6911  3.6472e-05
        8276     2.68922      2.6911 3.64683e-05
        8277     2.68915      2.6911 3.64647e-05
        8278     2.68909      2.6911 3.64611e-05
        8279     2.68903      2.6911 3.64576e-05
        8280     2.68899      2.6911  3.6454e-05
        8281     2.68896      2.6911 3.64506e-05
        8282     2.68893      2.6911 3.64471e-05
        8283     2.68892      2.6911 3.64437e-05
        8284     2.68891      2.6911 3.64402e-05
        8285     2.68892      2.6911 3.64368e-05
        8286     2.68894      2.6911 3.64333e-05
        8287     2.68897      2.6911 3.64298e-05
        8288     2.68901      2.6911 3.64263e-05
        8289     2.68906      2.6911 3.64227e-05
        8290     2.68911      2.6911 3.64191e-05
        8291     2.68917      2.6911 3.64155e-05
        8292     2.68923      2.6911 3.64118e-05
        8293      2.6893      2.6911  3.6408e-05
        8294     2.68938      2.6911 3.64042e-05
        8295     2.68946      2.6911 3.64004e-05
        8296     2.68956      2.6911 3.63965e-05
        8297     2.68965      2.6911 3.63925e-05
        8298     2.68974      2.6911 3.63885e-05
        8299     2.68983      2.6911 3.63844e-05
        8300     2.68993      2.6911 3.63803e-05
        8301     2.69003      2.6911 3.63762e-05
        8302     2.69014      2.6911  3.6372e-05
        8303     2.69024      2.6911 3.63677e-05
        8304     2.69034      2.6911 3.63635e-05
        8305     2.69044      2.6911 3.63592e-05
        8306     2.69054      2.6911 3.63549e-05
        8307     2.69065      2.6911 3.63505e-05
        8308     2.69074      2.6911 3.63462e-05
        8309     2.69084      2.6911 3.63418e-05
        8310     2.69093      2.6911 3.63374e-05
        8311     2.69102      2.6911 3.63331e-05
        8312     2.69112      2.6911 3.63287e-05
        8313     2.69121      2.6911 3.63243e-05
        8314     2.69131      2.6911   3.632e-05
        8315     2.69139      2.6911 3.63156e-05
        8316     2.69148      2.6911 3.63113e-05
        8317     2.69156      2.6911  3.6307e-05
        8318     2.69165      2.6911 3.63027e-05
        8319     2.69173      2.6911 3.62984e-05
        8320      2.6918      2.6911 3.62941e-05
        8321     2.69188      2.6911 3.62899e-05
        8322     2.69195      2.6911 3.62856e-05
        8323     2.69203      2.6911 3.62815e-05
        8324      2.6921      2.6911 3.62773e-05
        8325     2.69217      2.6911 3.62732e-05
        8326     2.69224      2.6911 3.62691e-05
        8327     2.69231      2.6911  3.6265e-05
        8328     2.69237      2.6911  3.6261e-05
        8329     2.69243      2.6911  3.6257e-05
        8330     2.69249      2.6911  3.6253e-05
        8331     2.69255      2.6911 3.62491e-05
        8332      2.6926      2.6911 3.62452e-05
        8333     2.69265      2.6911 3.62413e-05
        8334     2.69271      2.6911 3.62375e-05
        8335     2.69276      2.6911 3.62337e-05
        8336      2.6928      2.6911 3.62299e-05
        8337     2.69284      2.6911 3.62261e-05
        8338     2.69288      2.6911 3.62224e-05
        8339     2.69292      2.6911 3.62187e-05
        8340     2.69296      2.6911 3.62151e-05
        8341     2.69299      2.6911 3.62114e-05
        8342     2.69302      2.6911 3.62078e-05
        8343     2.69304      2.6911 3.62042e-05
        8344     2.69306      2.6911 3.62007e-05
        8345     2.69308      2.6911 3.61971e-05
        8346     2.69309      2.6911 3.61935e-05
        8347     2.69311      2.6911   3.619e-05
        8348     2.69312      2.6911 3.61865e-05
        8349     2.69312      2.6911  3.6183e-05
        8350     2.69312      2.6911 3.61794e-05
        8351     2.69311      2.6911 3.61759e-05
        8352     2.69311      2.6911 3.61724e-05
        8353     2.69309      2.6911 3.61688e-05
        8354     2.69308     2.69111 3.61652e-05
        8355     2.69305     2.69111 3.61617e-05
        8356     2.69303     2.69111 3.61581e-05
        8357       2.693     2.69111 3.61545e-05
        8358     2.69296     2.69111 3.61508e-05
        8359     2.69292     2.69111 3.61471e-05
        8360     2.69287     2.69111 3.61434e-05
        8361     2.69282     2.69111 3.61397e-05
        8362     2.69276     2.69111 3.61359e-05
        8363      2.6927     2.69111 3.61321e-05
        8364     2.69264     2.69111 3.61282e-05
        8365     2.69258     2.69111 3.61243e-05
        8366     2.69251     2.69111 3.61204e-05
        8367     2.69243     2.69111 3.61164e-05
        8368     2.69235     2.69111 3.61124e-05
        8369     2.69228     2.69111 3.61084e-05
        8370      2.6922     2.69111 3.61043e-05
        8371     2.69212     2.69111 3.61002e-05
        8372     2.69204     2.69111 3.60961e-05
        8373     2.69196     2.69111 3.60919e-05
        8374     2.69188     2.69111 3.60877e-05
        8375      2.6918     2.69111 3.60835e-05
        8376     2.69172     2.69111 3.60792e-05
        8377     2.69164     2.69111  3.6075e-05
        8378     2.69156     2.69111 3.60707e-05
        8379     2.69149     2.69111 3.60665e-05
        8380     2.69143     2.69111 3.60622e-05
        8381     2.69136     2.69111 3.60579e-05
        8382      2.6913     2.69111 3.60536e-05
        8383     2.69124     2.69111 3.60493e-05
        8384     2.69119     2.69111  3.6045e-05
        8385     2.69114     2.69111 3.60407e-05
        8386     2.69109     2.69111 3.60364e-05
        8387     2.69106     2.69111 3.60321e-05
        8388     2.69102     2.69111 3.60278e-05
        8389     2.69099     2.69111 3.60235e-05
        8390     2.69097     2.69111 3.60192e-05
        8391     2.69095     2.69111 3.60149e-05
        8392     2.69094     2.69111 3.60106e-05
        8393     2.69093     2.69111 3.60064e-05
        8394     2.69092     2.69111 3.60021e-05
        8395     2.69092     2.69111 3.59978e-05
        8396     2.69093     2.69111 3.59935e-05
        8397     2.69093     2.69111 3.59892e-05
        8398     2.69094     2.69111  3.5985e-05
        8399     2.69095     2.69111 3.59807e-05
        8400     2.69096     2.69111 3.59764e-05
        8401     2.69099     2.69111 3.59721e-05
        8402     2.69101     2.69111 3.59678e-05
        8403     2.69102     2.69111 3.59636e-05
        8404     2.69105     2.69111 3.59593e-05
        8405     2.69108     2.69111  3.5955e-05
        8406      2.6911     2.69111 3.59507e-05
        8407     2.69113     2.69111 3.59465e-05
        8408     2.69115     2.69111 3.59422e-05
        8409     2.69118     2.69111 3.59379e-05
        8410      2.6912     2.69111 3.59336e-05
        8411     2.69122     2.69111 3.59294e-05
        8412     2.69125     2.69111 3.59251e-05
        8413     2.69127     2.69111 3.59208e-05
        8414     2.69129     2.69111 3.59166e-05
        8415     2.69132     2.69111 3.59123e-05
        8416     2.69134     2.69111 3.59081e-05
        8417     2.69136     2.69111 3.59038e-05
        8418     2.69138     2.69111 3.58995e-05
        8419      2.6914     2.69111 3.58953e-05
        8420     2.69142     2.69111 3.58911e-05
        8421     2.69143     2.69111 3.58868e-05
        8422     2.69145     2.69111 3.58826e-05
        8423     2.69146     2.69111 3.58783e-05
        8424     2.69147     2.69111 3.58741e-05
        8425     2.69148     2.69111 3.58699e-05
        8426      2.6915     2.69111 3.58656e-05
        8427      2.6915     2.69111 3.58614e-05
        8428     2.69151     2.69111 3.58572e-05
        8429     2.69152     2.69111  3.5853e-05
        8430     2.69153     2.69111 3.58488e-05
        8431     2.69153     2.69111 3.58445e-05
        8432     2.69154     2.69111 3.58403e-05
        8433     2.69155     2.69111 3.58361e-05
        8434     2.69155     2.69111 3.58319e-05
        8435     2.69156     2.69111 3.58277e-05
        8436     2.69157     2.69111 3.58235e-05
        8437     2.69157     2.69111 3.58193e-05
        8438     2.69158     2.69111 3.58151e-05
        8439     2.69158     2.69111 3.58109e-05
        8440     2.69158     2.69111 3.58067e-05
        8441     2.69159     2.69111 3.58025e-05
        8442      2.6916     2.69111 3.57983e-05
        8443     2.69161     2.69111 3.57941e-05
        8444     2.69162     2.69111 3.57899e-05
        8445     2.69164     2.69111 3.57857e-05
        8446     2.69165     2.69111 3.57816e-05
        8447     2.69167     2.69111 3.57774e-05
        8448     2.69169     2.69111 3.57732e-05
        8449     2.69171     2.69111  3.5769e-05
        8450     2.69173     2.69111 3.57649e-05
        8451     2.69175     2.69111 3.57607e-05
        8452     2.69178     2.69111 3.57566e-05
        8453      2.6918     2.69111 3.57525e-05
        8454     2.69183     2.69111 3.57483e-05
        8455     2.69186     2.69111 3.57442e-05
        8456      2.6919     2.69111 3.57401e-05
        8457     2.69193     2.69111  3.5736e-05
        8458     2.69196     2.69111 3.57319e-05
        8459     2.69199     2.69111 3.57278e-05
        8460     2.69203     2.69111 3.57238e-05
        8461     2.69206     2.69111 3.57197e-05
        8462      2.6921     2.69111 3.57157e-05
        8463     2.69214     2.69111 3.57117e-05
        8464     2.69218     2.69111 3.57077e-05
        8465     2.69221     2.69111 3.57037e-05
        8466     2.69225     2.69111 3.56998e-05
        8467     2.69229     2.69111 3.56958e-05
        8468     2.69232     2.69111 3.56919e-05
        8469     2.69235     2.69111  3.5688e-05
        8470     2.69238     2.69111 3.56841e-05
        8471     2.69242     2.69111 3.56802e-05
        8472     2.69245     2.69111 3.56763e-05
        8473     2.69247     2.69111 3.56725e-05
        8474      2.6925     2.69111 3.56686e-05
        8475     2.69252     2.69111 3.56648e-05
        8476     2.69254     2.69111  3.5661e-05
        8477     2.69256     2.69111 3.56572e-05
        8478     2.69257     2.69111 3.56534e-05
        8479     2.69258     2.69111 3.56496e-05
        8480     2.69258     2.69111 3.56458e-05
        8481     2.69258     2.69111 3.56421e-05
        8482     2.69258     2.69111 3.56383e-05
        8483     2.69257     2.69112 3.56345e-05
        8484     2.69256     2.69112 3.56307e-05
        8485     2.69254     2.69112 3.56269e-05
        8486     2.69252     2.69112 3.56231e-05
        8487     2.69249     2.69112 3.56192e-05
        8488     2.69246     2.69112 3.56154e-05
        8489     2.69243     2.69112 3.56115e-05
        8490      2.6924     2.69112 3.56077e-05
        8491     2.69236     2.69112 3.56038e-05
        8492     2.69232     2.69112 3.55999e-05
        8493     2.69228     2.69112 3.55959e-05
        8494     2.69224     2.69112  3.5592e-05
        8495     2.69219     2.69112  3.5588e-05
        8496     2.69216     2.69112  3.5584e-05
        8497     2.69211     2.69112 3.55801e-05
        8498     2.69207     2.69112  3.5576e-05
        8499     2.69204     2.69112  3.5572e-05
        8500     2.69201     2.69112  3.5568e-05
        8501     2.69198     2.69112  3.5564e-05
        8502     2.69197     2.69112 3.55599e-05
        8503     2.69195     2.69112 3.55559e-05
        8504     2.69194     2.69112 3.55518e-05
        8505     2.69194     2.69112 3.55478e-05
        8506     2.69194     2.69112 3.55437e-05
        8507     2.69196     2.69112 3.55397e-05
        8508     2.69198     2.69112 3.55356e-05
        8509     2.69201     2.69112 3.55316e-05
        8510     2.69206     2.69112 3.55276e-05
        8511      2.6921     2.69112 3.55236e-05
        8512     2.69216     2.69112 3.55197e-05
        8513     2.69223     2.69112 3.55157e-05
        8514      2.6923     2.69112 3.55118e-05
        8515     2.69238     2.69112  3.5508e-05
        8516     2.69247     2.69112 3.55042e-05
        8517     2.69257     2.69112 3.55004e-05
        8518     2.69268     2.69112 3.54967e-05
        8519     2.69279     2.69112 3.54931e-05
        8520     2.69291     2.69112 3.54895e-05
        8521     2.69303     2.69112 3.54861e-05
        8522     2.69315     2.69112 3.54827e-05
        8523     2.69328     2.69112 3.54795e-05
        8524      2.6934     2.69112 3.54763e-05
        8525     2.69351     2.69112 3.54733e-05
        8526     2.69362     2.69112 3.54703e-05
        8527     2.69372     2.69112 3.54675e-05
        8528     2.69381     2.69112 3.54647e-05
        8529     2.69389     2.69112  3.5462e-05
        8530     2.69395     2.69112 3.54594e-05
        8531     2.69399     2.69112 3.54569e-05
        8532     2.69401     2.69112 3.54543e-05
        8533     2.69401     2.69112 3.54518e-05
        8534     2.69398     2.69112 3.54492e-05
        8535     2.69392     2.69112 3.54466e-05
        8536     2.69385     2.69112 3.54438e-05
        8537     2.69374     2.69113  3.5441e-05
        8538      2.6936     2.69113 3.54381e-05
        8539     2.69344     2.69113 3.54349e-05
        8540     2.69325     2.69113 3.54317e-05
        8541     2.69305     2.69113 3.54282e-05
        8542     2.69283     2.69113 3.54246e-05
        8543     2.69259     2.69113 3.54209e-05
        8544     2.69235     2.69113 3.54171e-05
        8545      2.6921     2.69113 3.54131e-05
        8546     2.69185     2.69113 3.54091e-05
        8547     2.69161     2.69113  3.5405e-05
        8548     2.69138     2.69113 3.54008e-05
        8549     2.69117     2.69113 3.53967e-05
        8550     2.69098     2.69113 3.53925e-05
        8551     2.69081     2.69113 3.53884e-05
        8552     2.69067     2.69113 3.53843e-05
        8553     2.69055     2.69113 3.53803e-05
        8554     2.69046     2.69113 3.53762e-05
        8555      2.6904     2.69113 3.53722e-05
        8556     2.69036     2.69113 3.53682e-05
        8557     2.69034     2.69113 3.53641e-05
        8558     2.69035     2.69113 3.53601e-05
        8559     2.69039     2.69113 3.53561e-05
        8560     2.69043     2.69113 3.53521e-05
        8561      2.6905     2.69113  3.5348e-05
        8562     2.69058     2.69113 3.53439e-05
        8563     2.69066     2.69113 3.53398e-05
        8564     2.69075     2.69113 3.53357e-05
        8565     2.69084     2.69113 3.53316e-05
        8566     2.69093     2.69113 3.53275e-05
        8567     2.69102     2.69113 3.53234e-05
        8568     2.69111     2.69113 3.53193e-05
        8569     2.69119     2.69113 3.53152e-05
        8570     2.69126     2.69113  3.5311e-05
        8571     2.69133     2.69113 3.53069e-05
        8572     2.69138     2.69113 3.53028e-05
        8573     2.69142     2.69113 3.52987e-05
        8574     2.69145     2.69113 3.52946e-05
        8575     2.69147     2.69113 3.52905e-05
        8576     2.69148     2.69113 3.52864e-05
        8577     2.69147     2.69113 3.52823e-05
        8578     2.69145     2.69113 3.52783e-05
        8579     2.69143     2.69113 3.52742e-05
        8580     2.69139     2.69113 3.52701e-05
        8581     2.69134     2.69113  3.5266e-05
        8582     2.69129     2.69113 3.52619e-05
        8583     2.69123     2.69113 3.52577e-05
        8584     2.69116     2.69113 3.52536e-05
        8585     2.69108     2.69113 3.52495e-05
        8586       2.691     2.69113 3.52454e-05
        8587     2.69093     2.69113 3.52413e-05
        8588     2.69085     2.69113 3.52372e-05
        8589     2.69077     2.69113 3.52332e-05
        8590     2.69069     2.69113 3.52291e-05
        8591     2.69061     2.69113 3.52251e-05
        8592     2.69054     2.69113  3.5221e-05
        8593     2.69046     2.69113  3.5217e-05
        8594      2.6904     2.69113  3.5213e-05
        8595     2.69034     2.69113  3.5209e-05
        8596     2.69029     2.69113 3.52051e-05
        8597     2.69024     2.69113 3.52011e-05
        8598      2.6902     2.69113 3.51972e-05
        8599     2.69018     2.69113 3.51933e-05
        8600     2.69016     2.69113 3.51894e-05
        8601     2.69014     2.69113 3.51855e-05
        8602     2.69014     2.69112 3.51816e-05
        8603     2.69014     2.69112 3.51776e-05
        8604     2.69015     2.69112 3.51737e-05
        8605     2.69016     2.69112 3.51698e-05
        8606     2.69018     2.69112 3.51659e-05
        8607      2.6902     2.69112  3.5162e-05
        8608     2.69023     2.69112 3.51581e-05
        8609     2.69027     2.69112 3.51541e-05
        8610     2.69031     2.69112 3.51502e-05
        8611     2.69036     2.69112 3.51462e-05
        8612      2.6904     2.69112 3.51422e-05
        8613     2.69045     2.69112 3.51382e-05
        8614      2.6905     2.69112 3.51342e-05
        8615     2.69055     2.69112 3.51302e-05
        8616     2.69061     2.69112 3.51262e-05
        8617     2.69066     2.69112 3.51221e-05
        8618     2.69071     2.69112 3.51181e-05
        8619     2.69077     2.69112  3.5114e-05
        8620     2.69082     2.69112   3.511e-05
        8621     2.69088     2.69112 3.51059e-05
        8622     2.69093     2.69112 3.51019e-05
        8623     2.69098     2.69112 3.50978e-05
        8624     2.69104     2.69112 3.50937e-05
        8625     2.69109     2.69112 3.50897e-05
        8626     2.69114     2.69112 3.50856e-05
        8627     2.69118     2.69112 3.50815e-05
        8628     2.69123     2.69112 3.50775e-05
        8629     2.69127     2.69112 3.50734e-05
        8630     2.69131     2.69112 3.50693e-05
        8631     2.69135     2.69112 3.50653e-05
        8632     2.69139     2.69112 3.50612e-05
        8633     2.69143     2.69112 3.50572e-05
        8634     2.69147     2.69112 3.50532e-05
        8635      2.6915     2.69112 3.50491e-05
        8636     2.69153     2.69112 3.50451e-05
        8637     2.69156     2.69112 3.50411e-05
        8638     2.69159     2.69112 3.50371e-05
        8639     2.69162     2.69112 3.50331e-05
        8640     2.69164     2.69112  3.5029e-05
        8641     2.69167     2.69112 3.50251e-05
        8642      2.6917     2.69112 3.50211e-05
        8643     2.69172     2.69112 3.50171e-05
        8644     2.69174     2.69112 3.50131e-05
        8645     2.69176     2.69112 3.50091e-05
        8646     2.69178     2.69112 3.50052e-05
        8647     2.69179     2.69112 3.50012e-05
        8648     2.69181     2.69112 3.49972e-05
        8649     2.69183     2.69112 3.49933e-05
        8650     2.69184     2.69112 3.49893e-05
        8651     2.69186     2.69112 3.49854e-05
        8652     2.69187     2.69112 3.49815e-05
        8653     2.69189     2.69112 3.49775e-05
        8654      2.6919     2.69113 3.49736e-05
        8655     2.69191     2.69113 3.49697e-05
        8656     2.69192     2.69113 3.49658e-05
        8657     2.69193     2.69113 3.49618e-05
        8658     2.69193     2.69113 3.49579e-05
        8659     2.69194     2.69113  3.4954e-05
        8660     2.69195     2.69113 3.49501e-05
        8661     2.69196     2.69113 3.49462e-05
        8662     2.69196     2.69113 3.49423e-05
        8663     2.69197     2.69113 3.49384e-05
        8664     2.69198     2.69113 3.49345e-05
        8665     2.69198     2.69113 3.49306e-05
        8666     2.69199     2.69113 3.49267e-05
        8667       2.692     2.69113 3.49229e-05
        8668       2.692     2.69113  3.4919e-05
        8669       2.692     2.69113 3.49151e-05
        8670       2.692     2.69113 3.49112e-05
        8671     2.69201     2.69113 3.49073e-05
        8672     2.69201     2.69113 3.49035e-05
        8673     2.69201     2.69113 3.48996e-05
        8674     2.69201     2.69113 3.48957e-05
        8675     2.69201     2.69113 3.48918e-05
        8676     2.69201     2.69113  3.4888e-05
        8677     2.69202     2.69113 3.48841e-05
        8678     2.69203     2.69113 3.48802e-05
        8679     2.69203     2.69113 3.48764e-05
        8680     2.69202     2.69113 3.48725e-05
        8681     2.69202     2.69113 3.48686e-05
        8682     2.69202     2.69113 3.48648e-05
        8683     2.69202     2.69113 3.48609e-05
        8684     2.69201     2.69113  3.4857e-05
        8685     2.69201     2.69113 3.48532e-05
        8686     2.69201     2.69113 3.48493e-05
        8687     2.69201     2.69113 3.48454e-05
        8688       2.692     2.69113 3.48416e-05
        8689       2.692     2.69113 3.48377e-05
        8690       2.692     2.69113 3.48338e-05
        8691     2.69199     2.69113   3.483e-05
        8692     2.69199     2.69113 3.48261e-05
        8693     2.69198     2.69113 3.48222e-05
        8694     2.69197     2.69113 3.48184e-05
        8695     2.69197     2.69113 3.48145e-05
        8696     2.69196     2.69113 3.48106e-05
        8697     2.69196     2.69113 3.48067e-05
        8698     2.69195     2.69113 3.48029e-05
        8699     2.69195     2.69113  3.4799e-05
        8700     2.69195     2.69113 3.47951e-05
        8701     2.69195     2.69113 3.47913e-05
        8702     2.69194     2.69113 3.47874e-05
        8703     2.69194     2.69113 3.47835e-05
        8704     2.69193     2.69113 3.47796e-05
        8705     2.69194     2.69113 3.47758e-05
        8706     2.69194     2.69113 3.47719e-05
        8707     2.69194     2.69113  3.4768e-05
        8708     2.69193     2.69113 3.47642e-05
        8709     2.69193     2.69113 3.47603e-05
        8710     2.69193     2.69113 3.47564e-05
        8711     2.69194     2.69113 3.47525e-05
        8712     2.69194     2.69113 3.47487e-05
        8713     2.69194     2.69113 3.47448e-05
        8714     2.69194     2.69113  3.4741e-05
        8715     2.69194     2.69113 3.47371e-05
        8716     2.69194     2.69113 3.47332e-05
        8717     2.69195     2.69113 3.47294e-05
        8718     2.69196     2.69113 3.47255e-05
        8719     2.69197     2.69113 3.47217e-05
        8720     2.69199     2.69113 3.47178e-05
        8721       2.692     2.69113  3.4714e-05
        8722     2.69201     2.69113 3.47102e-05
        8723     2.69203     2.69113 3.47063e-05
        8724     2.69205     2.69113 3.47025e-05
        8725     2.69206     2.69113 3.46987e-05
        8726     2.69208     2.69113 3.46949e-05
        8727      2.6921     2.69113 3.46911e-05
        8728     2.69212     2.69113 3.46873e-05
        8729     2.69214     2.69113 3.46835e-05
        8730     2.69217     2.69113 3.46797e-05
        8731      2.6922     2.69113  3.4676e-05
        8732     2.69223     2.69113 3.46722e-05
        8733     2.69226     2.69113 3.46685e-05
        8734     2.69229     2.69113 3.46648e-05
        8735     2.69232     2.69113 3.46611e-05
        8736     2.69235     2.69113 3.46574e-05
        8737     2.69239     2.69113 3.46537e-05
        8738     2.69242     2.69113 3.46501e-05
        8739     2.69246     2.69113 3.46465e-05
        8740      2.6925     2.69113 3.46428e-05
        8741     2.69254     2.69113 3.46393e-05
        8742     2.69258     2.69113 3.46357e-05
        8743     2.69262     2.69113 3.46321e-05
        8744     2.69266     2.69113 3.46286e-05
        8745      2.6927     2.69113 3.46251e-05
        8746     2.69273     2.69113 3.46216e-05
        8747     2.69276     2.69114 3.46182e-05
        8748      2.6928     2.69114 3.46148e-05
        8749     2.69283     2.69114 3.46113e-05
        8750     2.69285     2.69114 3.46079e-05
        8751     2.69288     2.69114 3.46046e-05
        8752     2.69289     2.69114 3.46012e-05
        8753     2.69291     2.69114 3.45978e-05
        8754     2.69291     2.69114 3.45945e-05
        8755     2.69292     2.69114 3.45911e-05
        8756     2.69291     2.69114 3.45878e-05
        8757      2.6929     2.69114 3.45844e-05
        8758     2.69288     2.69114  3.4581e-05
        8759     2.69285     2.69114 3.45776e-05
        8760     2.69283     2.69114 3.45742e-05
        8761     2.69279     2.69114 3.45708e-05
        8762     2.69275     2.69114 3.45673e-05
        8763     2.69269     2.69114 3.45638e-05
        8764     2.69264     2.69114 3.45603e-05
        8765     2.69257     2.69114 3.45568e-05
        8766      2.6925     2.69114 3.45532e-05
        8767     2.69242     2.69114 3.45495e-05
        8768     2.69234     2.69114 3.45459e-05
        8769     2.69226     2.69114 3.45422e-05
        8770     2.69217     2.69114 3.45384e-05
        8771     2.69208     2.69114 3.45346e-05
        8772     2.69198     2.69114 3.45308e-05
        8773     2.69189     2.69114  3.4527e-05
        8774      2.6918     2.69114 3.45232e-05
        8775      2.6917     2.69114 3.45193e-05
        8776     2.69161     2.69114 3.45154e-05
        8777     2.69152     2.69114 3.45115e-05
        8778     2.69143     2.69114 3.45076e-05
        8779     2.69134     2.69114 3.45036e-05
        8780     2.69126     2.69114 3.44997e-05
        8781     2.69118     2.69114 3.44958e-05
        8782      2.6911     2.69114 3.44919e-05
        8783     2.69103     2.69114 3.44879e-05
        8784     2.69096     2.69114  3.4484e-05
        8785      2.6909     2.69114 3.44801e-05
        8786     2.69084     2.69114 3.44762e-05
        8787     2.69078     2.69114 3.44723e-05
        8788     2.69073     2.69114 3.44684e-05
        8789     2.69068     2.69114 3.44645e-05
        8790     2.69063     2.69114 3.44607e-05
        8791     2.69059     2.69114 3.44568e-05
        8792     2.69055     2.69114 3.44529e-05
        8793     2.69051     2.69114 3.44491e-05
        8794     2.69048     2.69114 3.44453e-05
        8795     2.69046     2.69114 3.44414e-05
        8796     2.69044     2.69114 3.44376e-05
        8797     2.69042     2.69114 3.44338e-05
        8798     2.69041     2.69114   3.443e-05
        8799     2.69039     2.69114 3.44262e-05
        8800     2.69039     2.69114 3.44224e-05
        8801     2.69038     2.69114 3.44185e-05
        8802     2.69039     2.69114 3.44147e-05
        8803     2.69039     2.69114 3.44109e-05
        8804      2.6904     2.69114 3.44071e-05
        8805      2.6904     2.69114 3.44033e-05
        8806     2.69042     2.69114 3.43995e-05
        8807     2.69043     2.69114 3.43957e-05
        8808     2.69044     2.69114 3.43919e-05
        8809     2.69047     2.69114 3.43881e-05
        8810     2.69049     2.69114 3.43843e-05
        8811     2.69052     2.69114 3.43804e-05
        8812     2.69055     2.69114 3.43766e-05
        8813     2.69059     2.69114 3.43727e-05
        8814     2.69062     2.69114 3.43689e-05
        8815     2.69066     2.69114  3.4365e-05
        8816     2.69069     2.69114 3.43612e-05
        8817     2.69073     2.69114 3.43573e-05
        8818     2.69077     2.69114 3.43534e-05
        8819      2.6908     2.69114 3.43496e-05
        8820     2.69084     2.69114 3.43457e-05
        8821     2.69088     2.69114 3.43418e-05
        8822     2.69091     2.69114 3.43379e-05
        8823     2.69095     2.69114  3.4334e-05
        8824     2.69098     2.69114 3.43302e-05
        8825     2.69102     2.69114 3.43263e-05
        8826     2.69105     2.69114 3.43224e-05
        8827     2.69108     2.69114 3.43185e-05
        8828     2.69111     2.69114 3.43146e-05
        8829     2.69114     2.69114 3.43107e-05
        8830     2.69117     2.69114 3.43068e-05
        8831     2.69119     2.69114 3.43029e-05
        8832     2.69121     2.69114 3.42991e-05
        8833     2.69123     2.69114 3.42952e-05
        8834     2.69126     2.69114 3.42913e-05
        8835     2.69128     2.69114 3.42874e-05
        8836     2.69129     2.69114 3.42835e-05
        8837     2.69131     2.69114 3.42797e-05
        8838     2.69133     2.69114 3.42758e-05
        8839     2.69135     2.69114 3.42719e-05
        8840     2.69137     2.69114 3.42681e-05
        8841     2.69138     2.69114 3.42642e-05
        8842      2.6914     2.69114 3.42603e-05
        8843     2.69142     2.69114 3.42565e-05
        8844     2.69144     2.69114 3.42526e-05
        8845     2.69146     2.69114 3.42488e-05
        8846     2.69147     2.69114 3.42449e-05
        8847     2.69149     2.69114 3.42411e-05
        8848     2.69152     2.69114 3.42372e-05
        8849     2.69154     2.69114 3.42334e-05
        8850     2.69156     2.69114 3.42296e-05
        8851     2.69158     2.69114 3.42257e-05
        8852     2.69161     2.69114 3.42219e-05
        8853     2.69164     2.69114 3.42181e-05
        8854     2.69167     2.69114 3.42143e-05
        8855      2.6917     2.69114 3.42105e-05
        8856     2.69173     2.69114 3.42067e-05
        8857     2.69176     2.69114 3.42029e-05
        8858     2.69179     2.69114 3.41991e-05
        8859     2.69183     2.69114 3.41953e-05
        8860     2.69186     2.69114 3.41916e-05
        8861     2.69189     2.69114 3.41878e-05
        8862     2.69193     2.69114 3.41841e-05
        8863     2.69197     2.69114 3.41803e-05
        8864       2.692     2.69114 3.41766e-05
        8865     2.69204     2.69114 3.41729e-05
        8866     2.69207     2.69114 3.41692e-05
        8867     2.69209     2.69114 3.41655e-05
        8868     2.69212     2.69114 3.41619e-05
        8869     2.69215     2.69114 3.41582e-05
        8870     2.69217     2.69114 3.41545e-05
        8871     2.69219     2.69114 3.41509e-05
        8872     2.69221     2.69114 3.41473e-05
        8873     2.69222     2.69114 3.41436e-05
        8874     2.69224     2.69114   3.414e-05
        8875     2.69224     2.69114 3.41364e-05
        8876     2.69224     2.69114 3.41328e-05
        8877     2.69225     2.69114 3.41291e-05
        8878     2.69224     2.69114 3.41255e-05
        8879     2.69224     2.69114 3.41219e-05
        8880     2.69223     2.69114 3.41183e-05
        8881     2.69222     2.69114 3.41147e-05
        8882      2.6922     2.69114  3.4111e-05
        8883     2.69218     2.69114 3.41074e-05
        8884     2.69216     2.69114 3.41037e-05
        8885     2.69214     2.69114 3.41001e-05
        8886     2.69212     2.69114 3.40964e-05
        8887     2.69209     2.69114 3.40928e-05
        8888     2.69207     2.69114 3.40891e-05
        8889     2.69205     2.69114 3.40854e-05
        8890     2.69203     2.69114 3.40817e-05
        8891     2.69201     2.69114  3.4078e-05
        8892     2.69199     2.69114 3.40743e-05
        8893     2.69198     2.69114 3.40706e-05
        8894     2.69196     2.69114 3.40669e-05
        8895     2.69195     2.69114 3.40632e-05
