#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        8003     3.33454     3.05751   0.0010465
        8004     3.33531     3.05755  0.00104695
        8005     3.33614     3.05758  0.00104739
        8006     3.33702     3.05762  0.00104785
        8007     3.33796     3.05765   0.0010483
        8008     3.33895     3.05769  0.00104876
        8009     3.33998     3.05772  0.00104922
        8010     3.34105     3.05776  0.00104968
        8011     3.34215     3.05779  0.00105015
        8012     3.34329     3.05783  0.00105063
        8013     3.34445     3.05786   0.0010511
        8014     3.34563      3.0579  0.00105159
        8015     3.34682     3.05794  0.00105207
        8016     3.34802     3.05797  0.00105256
        8017     3.34922     3.05801  0.00105306
        8018     3.35042     3.05804  0.00105356
        8019      3.3516     3.05808  0.00105406
        8020     3.35276     3.05812  0.00105457
        8021     3.35391     3.05815  0.00105508
        8022     3.35502     3.05819   0.0010556
        8023      3.3561     3.05823  0.00105612
        8024     3.35713     3.05827  0.00105665
        8025     3.35813      3.0583  0.00105718
        8026     3.35907     3.05834  0.00105771
        8027     3.35996     3.05838  0.00105824
        8028     3.36079     3.05842  0.00105878
        8029     3.36157     3.05845  0.00105932
        8030     3.36227     3.05849  0.00105987
        8031     3.36291     3.05853  0.00106041
        8032     3.36349     3.05857  0.00106096
        8033     3.36399     3.05861  0.00106151
        8034     3.36441     3.05864  0.00106206
        8035     3.36477     3.05868  0.00106261
        8036     3.36505     3.05872  0.00106316
        8037     3.36526     3.05876  0.00106371
        8038     3.36539      3.0588  0.00106427
        8039     3.36545     3.05883  0.00106482
        8040     3.36544     3.05887  0.00106537
        8041     3.36535     3.05891  0.00106592
        8042      3.3652     3.05895  0.00106646
        8043     3.36499     3.05899  0.00106701
        8044     3.36471     3.05902  0.00106755
        8045     3.36438     3.05906   0.0010681
        8046     3.36398      3.0591  0.00106863
        8047     3.36355     3.05914  0.00106917
        8048     3.36306     3.05918  0.00106971
        8049     3.36254     3.05921  0.00107024
        8050     3.36198     3.05925  0.00107076
        8051      3.3614     3.05929  0.00107129
        8052     3.36081     3.05933  0.00107181
        8053      3.3602     3.05936  0.00107233
        8054     3.35959      3.0594  0.00107284
        8055     3.35899     3.05944  0.00107335
        8056      3.3584     3.05948  0.00107386
        8057     3.35784     3.05951  0.00107437
        8058     3.35732     3.05955  0.00107487
        8059     3.35684     3.05959  0.00107537
        8060     3.35641     3.05962  0.00107586
        8061     3.35606     3.05966  0.00107636
        8062     3.35578      3.0597  0.00107685
        8063     3.35558     3.05973  0.00107734
        8064     3.35547     3.05977  0.00107783
        8065     3.35547     3.05981  0.00107832
        8066     3.35558     3.05984  0.00107881
        8067      3.3558     3.05988   0.0010793
        8068     3.35614     3.05992  0.00107979
        8069      3.3566     3.05995  0.00108029
        8070     3.35719     3.05999  0.00108078
        8071     3.35791     3.06003  0.00108128
        8072     3.35875     3.06006  0.00108178
        8073     3.35972      3.0601  0.00108228
        8074     3.36081     3.06014  0.00108279
        8075     3.36202     3.06018   0.0010833
        8076     3.36334     3.06021  0.00108381
        8077     3.36477     3.06025  0.00108433
        8078     3.36629     3.06029  0.00108486
        8079      3.3679     3.06033  0.00108539
        8080     3.36959     3.06037  0.00108594
        8081     3.37134      3.0604  0.00108648
        8082     3.37315     3.06044  0.00108704
        8083     3.37501     3.06048   0.0010876
        8084      3.3769     3.06052  0.00108817
        8085     3.37882     3.06056  0.00108875
        8086     3.38074      3.0606  0.00108933
        8087     3.38267     3.06064  0.00108992
        8088     3.38459     3.06068  0.00109052
        8089     3.38649     3.06072  0.00109113
        8090     3.38836     3.06076  0.00109175
        8091      3.3902      3.0608  0.00109237
        8092       3.392     3.06084  0.00109301
        8093     3.39374     3.06088  0.00109364
        8094     3.39543     3.06092  0.00109429
        8095     3.39706     3.06097  0.00109494
        8096     3.39863     3.06101   0.0010956
        8097     3.40013     3.06105  0.00109627
        8098     3.40155     3.06109  0.00109694
        8099      3.4029     3.06113  0.00109761
        8100     3.40418     3.06118  0.00109829
        8101     3.40538     3.06122  0.00109898
        8102      3.4065     3.06126  0.00109967
        8103     3.40754      3.0613  0.00110036
        8104      3.4085     3.06135  0.00110106
        8105     3.40939     3.06139  0.00110176
        8106      3.4102     3.06143  0.00110247
        8107     3.41093     3.06148  0.00110317
        8108     3.41159     3.06152  0.00110388
        8109     3.41218     3.06156  0.00110459
        8110     3.41269     3.06161  0.00110531
        8111     3.41314     3.06165  0.00110602
        8112     3.41351     3.06169  0.00110673
        8113     3.41382     3.06174  0.00110745
        8114     3.41407     3.06178  0.00110816
        8115     3.41425     3.06182  0.00110888
        8116     3.41437     3.06187  0.00110959
        8117     3.41443     3.06191   0.0011103
        8118     3.41444     3.06195  0.00111102
        8119     3.41438       3.062  0.00111173
        8120     3.41428     3.06204  0.00111244
        8121     3.41412     3.06208  0.00111314
        8122     3.41391     3.06213  0.00111385
        8123     3.41365     3.06217  0.00111455
        8124     3.41335     3.06221  0.00111525
        8125       3.413     3.06226  0.00111595
        8126      3.4126      3.0623  0.00111665
        8127     3.41217     3.06234  0.00111734
        8128      3.4117     3.06239  0.00111803
        8129     3.41118     3.06243  0.00111871
        8130     3.41064     3.06247  0.00111939
        8131     3.41006     3.06251  0.00112007
        8132     3.40945     3.06256  0.00112075
        8133     3.40881      3.0626  0.00112142
        8134     3.40815     3.06264  0.00112208
        8135     3.40747     3.06268  0.00112275
        8136     3.40676     3.06273   0.0011234
        8137     3.40605     3.06277  0.00112406
        8138     3.40532     3.06281  0.00112471
        8139     3.40458     3.06285  0.00112535
        8140     3.40384     3.06289  0.00112599
        8141     3.40309     3.06294  0.00112663
        8142     3.40235     3.06298  0.00112726
        8143     3.40162     3.06302  0.00112789
        8144     3.40091     3.06306  0.00112852
        8145     3.40021      3.0631  0.00112914
        8146     3.39953     3.06314  0.00112975
        8147     3.39887     3.06318  0.00113037
        8148     3.39825     3.06323  0.00113098
        8149     3.39766     3.06327  0.00113158
        8150     3.39711     3.06331  0.00113218
        8151      3.3966     3.06335  0.00113278
        8152     3.39614     3.06339  0.00113338
        8153     3.39572     3.06343  0.00113397
        8154     3.39535     3.06347  0.00113456
        8155     3.39504     3.06351  0.00113515
        8156     3.39478     3.06355  0.00113574
        8157     3.39458     3.06359  0.00113633
        8158     3.39443     3.06363  0.00113691
        8159     3.39433     3.06367  0.00113749
        8160      3.3943     3.06371  0.00113808
        8161     3.39431     3.06376  0.00113866
        8162     3.39438      3.0638  0.00113924
        8163     3.39449     3.06384  0.00113982
        8164     3.39466     3.06388   0.0011404
        8165     3.39486     3.06392  0.00114098
        8166      3.3951     3.06396  0.00114156
        8167     3.39537       3.064  0.00114214
        8168     3.39567     3.06404  0.00114272
        8169     3.39599     3.06408   0.0011433
        8170     3.39633     3.06412  0.00114389
        8171     3.39668     3.06416  0.00114447
        8172     3.39702      3.0642  0.00114506
        8173     3.39736     3.06424  0.00114564
        8174     3.39769     3.06428  0.00114623
        8175       3.398     3.06432  0.00114681
        8176     3.39828     3.06436   0.0011474
        8177     3.39853     3.06441  0.00114799
        8178     3.39874     3.06445  0.00114858
        8179     3.39889     3.06449  0.00114916
        8180       3.399     3.06453  0.00114975
        8181     3.39904     3.06457  0.00115034
        8182     3.39901     3.06461  0.00115092
        8183     3.39891     3.06465  0.00115151
        8184     3.39874     3.06469  0.00115209
        8185     3.39848     3.06473  0.00115267
        8186     3.39813     3.06477  0.00115325
        8187     3.39769     3.06481  0.00115382
        8188     3.39715     3.06485   0.0011544
        8189     3.39652      3.0649  0.00115497
        8190     3.39579     3.06494  0.00115553
        8191     3.39496     3.06498  0.00115609
        8192     3.39404     3.06502  0.00115665
        8193     3.39301     3.06506   0.0011572
        8194     3.39188      3.0651  0.00115775
        8195     3.39065     3.06514  0.00115829
        8196     3.38933     3.06518  0.00115882
        8197     3.38792     3.06521  0.00115935
        8198     3.38642     3.06525  0.00115987
        8199     3.38484     3.06529  0.00116038
        8200     3.38318     3.06533  0.00116089
        8201     3.38145     3.06537  0.00116138
        8202     3.37966     3.06541  0.00116188
        8203     3.37781     3.06545  0.00116236
        8204     3.37591     3.06548  0.00116283
        8205     3.37398     3.06552   0.0011633
        8206     3.37201     3.06556  0.00116376
        8207     3.37001      3.0656   0.0011642
        8208       3.368     3.06563  0.00116465
        8209     3.36599     3.06567  0.00116508
        8210     3.36397     3.06571   0.0011655
        8211     3.36196     3.06574  0.00116592
        8212     3.35997     3.06578  0.00116633
        8213       3.358     3.06581  0.00116673
        8214     3.35605     3.06585  0.00116712
        8215     3.35413     3.06588  0.00116751
        8216     3.35224     3.06592  0.00116788
        8217     3.35038     3.06595  0.00116826
        8218     3.34855     3.06599  0.00116862
        8219     3.34675     3.06602  0.00116898
        8220     3.34496     3.06606  0.00116933
        8221     3.34319     3.06609  0.00116967
        8222     3.34143     3.06612  0.00117001
        8223     3.33967     3.06616  0.00117034
        8224     3.33789     3.06619  0.00117066
        8225     3.33609     3.06622  0.00117098
        8226     3.33426     3.06625  0.00117129
        8227     3.33238     3.06629  0.00117159
        8228     3.33044     3.06632  0.00117189
        8229     3.32843     3.06635  0.00117218
        8230     3.32635     3.06638  0.00117247
        8231     3.32419     3.06641  0.00117274
        8232     3.32194     3.06645  0.00117301
        8233     3.31961     3.06648  0.00117327
        8234     3.31719     3.06651  0.00117352
        8235     3.31471     3.06654  0.00117377
        8236     3.31217     3.06657    0.001174
        8237     3.30959      3.0666  0.00117423
        8238       3.307     3.06662  0.00117445
        8239     3.30442     3.06665  0.00117466
        8240     3.30189     3.06668  0.00117487
        8241     3.29943     3.06671  0.00117506
        8242     3.29711     3.06674  0.00117525
        8243     3.29494     3.06677  0.00117544
        8244     3.29299     3.06679  0.00117562
        8245     3.29128     3.06682  0.00117579
        8246     3.28987     3.06685  0.00117596
        8247     3.28877     3.06687  0.00117612
        8248     3.28804      3.0669  0.00117629
        8249     3.28768     3.06693  0.00117645
        8250     3.28772     3.06696  0.00117661
        8251     3.28816     3.06698  0.00117677
        8252     3.28901     3.06701  0.00117694
        8253     3.29026     3.06704   0.0011771
        8254     3.29188     3.06706  0.00117728
        8255     3.29387     3.06709  0.00117746
        8256     3.29617     3.06712  0.00117764
        8257     3.29877     3.06715  0.00117783
        8258     3.30162     3.06717  0.00117803
        8259     3.30468      3.0672  0.00117824
        8260     3.30791     3.06723  0.00117846
        8261     3.31126     3.06726  0.00117868
        8262     3.31469     3.06729  0.00117892
        8263     3.31817     3.06732  0.00117917
        8264     3.32165     3.06735  0.00117943
        8265      3.3251     3.06738   0.0011797
        8266      3.3285     3.06742  0.00117998
        8267     3.33183     3.06745  0.00118027
        8268     3.33505     3.06748  0.00118057
        8269     3.33817     3.06751  0.00118088
        8270     3.34115     3.06755   0.0011812
        8271       3.344     3.06758  0.00118153
        8272     3.34671     3.06761  0.00118187
        8273     3.34928     3.06765  0.00118222
        8274     3.35171     3.06768  0.00118257
        8275     3.35399     3.06772  0.00118294
        8276     3.35613     3.06775  0.00118331
        8277     3.35815     3.06779  0.00118368
        8278     3.36003     3.06782  0.00118407
        8279      3.3618     3.06786  0.00118446
        8280     3.36345     3.06789  0.00118485
        8281     3.36499     3.06793  0.00118525
        8282     3.36643     3.06796  0.00118566
        8283     3.36778       3.068  0.00118607
        8284     3.36905     3.06804  0.00118648
        8285     3.37023     3.06807   0.0011869
        8286     3.37134     3.06811  0.00118732
        8287     3.37239     3.06815  0.00118774
        8288     3.37337     3.06818  0.00118817
        8289     3.37429     3.06822   0.0011886
        8290     3.37516     3.06826  0.00118903
        8291     3.37598      3.0683  0.00118947
        8292     3.37677     3.06833  0.00118991
        8293     3.37751     3.06837  0.00119035
        8294     3.37821     3.06841  0.00119079
        8295     3.37888     3.06844  0.00119123
        8296     3.37953     3.06848  0.00119168
        8297     3.38015     3.06852  0.00119213
        8298     3.38074     3.06856  0.00119258
        8299     3.38132     3.06859  0.00119303
        8300     3.38188     3.06863  0.00119348
        8301     3.38243     3.06867  0.00119394
        8302     3.38297     3.06871  0.00119439
        8303     3.38349     3.06875  0.00119485
        8304     3.38401     3.06878  0.00119531
        8305     3.38452     3.06882  0.00119577
        8306     3.38502     3.06886  0.00119623
        8307     3.38552      3.0689   0.0011967
        8308     3.38601     3.06894  0.00119716
        8309      3.3865     3.06897  0.00119763
        8310     3.38697     3.06901  0.00119809
        8311     3.38743     3.06905  0.00119856
        8312     3.38788     3.06909  0.00119903
        8313     3.38831     3.06913   0.0011995
        8314     3.38871     3.06917  0.00119997
        8315     3.38909      3.0692  0.00120045
        8316     3.38942     3.06924  0.00120092
        8317     3.38971     3.06928  0.00120139
        8318     3.38994     3.06932  0.00120187
        8319     3.39011     3.06936  0.00120234
        8320     3.39021      3.0694  0.00120281
        8321     3.39022     3.06944  0.00120329
        8322     3.39012     3.06947  0.00120376
        8323     3.38992     3.06951  0.00120423
        8324     3.38959     3.06955   0.0012047
        8325     3.38913     3.06959  0.00120517
        8326     3.38851     3.06963  0.00120563
        8327     3.38773     3.06967  0.00120609
        8328     3.38676      3.0697  0.00120655
        8329      3.3856     3.06974    0.001207
        8330     3.38423     3.06978  0.00120744
        8331     3.38264     3.06982  0.00120788
        8332     3.38082     3.06986  0.00120831
        8333     3.37875     3.06989  0.00120874
        8334     3.37643     3.06993  0.00120915
        8335     3.37384     3.06997  0.00120956
        8336     3.37098        3.07  0.00120995
        8337     3.36785     3.07004  0.00121033
        8338     3.36445     3.07007   0.0012107
        8339     3.36076     3.07011  0.00121106
        8340     3.35681     3.07014   0.0012114
        8341      3.3526     3.07018  0.00121173
        8342     3.34813     3.07021  0.00121204
        8343     3.34343     3.07024  0.00121234
        8344     3.33851     3.07027  0.00121262
        8345     3.33341     3.07031  0.00121289
        8346     3.32815     3.07034  0.00121313
        8347     3.32276     3.07037  0.00121336
        8348     3.31728      3.0704  0.00121358
        8349     3.31177     3.07043  0.00121378
        8350     3.30625     3.07045  0.00121396
        8351     3.30079     3.07048  0.00121413
        8352     3.29544     3.07051  0.00121428
        8353     3.29024     3.07053  0.00121442
        8354     3.28526     3.07056  0.00121455
        8355     3.28054     3.07058  0.00121466
        8356     3.27613     3.07061  0.00121477
        8357     3.27207     3.07063  0.00121486
        8358     3.26842     3.07066  0.00121495
        8359     3.26519     3.07068  0.00121502
        8360     3.26242      3.0707   0.0012151
        8361     3.26012     3.07073  0.00121516
        8362     3.25831     3.07075  0.00121522
        8363     3.25698     3.07077  0.00121528
        8364     3.25613     3.07079  0.00121534
        8365     3.25575     3.07082  0.00121539
        8366      3.2558     3.07084  0.00121545
        8367     3.25626     3.07086  0.00121551
        8368     3.25711     3.07088  0.00121557
        8369      3.2583      3.0709  0.00121563
        8370      3.2598     3.07093  0.00121569
        8371     3.26157     3.07095  0.00121576
        8372     3.26357     3.07097  0.00121583
        8373     3.26576       3.071  0.00121591
        8374     3.26812     3.07102  0.00121599
        8375      3.2706     3.07104  0.00121608
        8376     3.27318     3.07107  0.00121617
        8377     3.27584     3.07109  0.00121627
        8378     3.27856     3.07112  0.00121638
        8379     3.28131     3.07114  0.00121649
        8380     3.28409     3.07117  0.00121661
        8381     3.28688     3.07119  0.00121674
        8382     3.28969     3.07122  0.00121688
        8383     3.29249     3.07125  0.00121702
        8384      3.2953     3.07127  0.00121716
        8385      3.2981      3.0713  0.00121732
        8386      3.3009     3.07133  0.00121748
        8387      3.3037     3.07135  0.00121765
        8388     3.30651     3.07138  0.00121783
        8389     3.30932     3.07141  0.00121802
        8390     3.31213     3.07144  0.00121821
        8391     3.31495     3.07147  0.00121841
        8392     3.31779      3.0715  0.00121862
        8393     3.32063     3.07153  0.00121883
        8394     3.32348     3.07156  0.00121906
        8395     3.32635     3.07159  0.00121929
        8396     3.32922     3.07162  0.00121953
        8397     3.33211     3.07165  0.00121978
        8398       3.335     3.07168  0.00122004
        8399     3.33789     3.07171   0.0012203
        8400     3.34078     3.07174  0.00122058
        8401     3.34366     3.07178  0.00122086
        8402     3.34653     3.07181  0.00122116
        8403     3.34938     3.07184  0.00122146
        8404     3.35221     3.07188  0.00122177
        8405     3.35501     3.07191  0.00122209
        8406     3.35777     3.07194  0.00122241
        8407     3.36048     3.07198  0.00122275
        8408     3.36315     3.07201   0.0012231
        8409     3.36575     3.07205  0.00122345
        8410      3.3683     3.07208  0.00122381
        8411     3.37077     3.07212  0.00122418
        8412     3.37317     3.07215  0.00122456
        8413     3.37549     3.07219  0.00122494
        8414     3.37773     3.07223  0.00122533
        8415     3.37988     3.07226  0.00122573
        8416     3.38194      3.0723  0.00122614
        8417      3.3839     3.07234  0.00122655
        8418     3.38577     3.07237  0.00122697
        8419     3.38755     3.07241   0.0012274
        8420     3.38922     3.07245  0.00122783
        8421      3.3908     3.07249  0.00122827
        8422     3.39228     3.07252  0.00122871
        8423     3.39367     3.07256  0.00122915
        8424     3.39496      3.0726   0.0012296
        8425     3.39616     3.07264  0.00123006
        8426     3.39726     3.07268  0.00123051
        8427     3.39827     3.07272  0.00123097
        8428     3.39919     3.07276  0.00123144
        8429     3.40003     3.07279   0.0012319
        8430     3.40079     3.07283  0.00123237
        8431     3.40146     3.07287  0.00123284
        8432     3.40206     3.07291  0.00123331
        8433     3.40257     3.07295  0.00123379
        8434     3.40302     3.07299  0.00123426
        8435      3.4034     3.07303  0.00123473
        8436      3.4037     3.07307  0.00123521
        8437     3.40395     3.07311  0.00123569
        8438     3.40413     3.07315  0.00123616
        8439     3.40425     3.07319  0.00123664
        8440     3.40431     3.07322  0.00123711
        8441     3.40432     3.07326  0.00123759
        8442     3.40428      3.0733  0.00123806
        8443     3.40419     3.07334  0.00123854
        8444     3.40405     3.07338  0.00123901
        8445     3.40386     3.07342  0.00123948
        8446     3.40363     3.07346  0.00123995
        8447     3.40336      3.0735  0.00124042
        8448     3.40305     3.07354  0.00124088
        8449      3.4027     3.07358  0.00124135
        8450     3.40232     3.07362  0.00124181
        8451      3.4019     3.07365  0.00124227
        8452     3.40145     3.07369  0.00124273
        8453     3.40096     3.07373  0.00124319
        8454     3.40045     3.07377  0.00124364
        8455     3.39991     3.07381  0.00124409
        8456     3.39934     3.07385  0.00124454
        8457     3.39875     3.07389  0.00124499
        8458     3.39813     3.07392  0.00124543
        8459     3.39749     3.07396  0.00124587
        8460     3.39683       3.074  0.00124631
        8461     3.39615     3.07404  0.00124674
        8462     3.39545     3.07408  0.00124717
        8463     3.39473     3.07411   0.0012476
        8464       3.394     3.07415  0.00124802
        8465     3.39325     3.07419  0.00124845
        8466     3.39248     3.07423  0.00124886
        8467      3.3917     3.07427  0.00124928
        8468     3.39091      3.0743  0.00124969
        8469     3.39011     3.07434   0.0012501
        8470      3.3893     3.07438   0.0012505
        8471     3.38848     3.07441  0.00125091
        8472     3.38765     3.07445  0.00125131
        8473     3.38681     3.07449   0.0012517
        8474     3.38597     3.07452  0.00125209
        8475     3.38513     3.07456  0.00125248
        8476     3.38428      3.0746  0.00125287
        8477     3.38343     3.07463  0.00125325
        8478     3.38257     3.07467  0.00125363
        8479     3.38172     3.07471    0.001254
        8480     3.38087     3.07474  0.00125437
        8481     3.38003     3.07478  0.00125474
        8482     3.37919     3.07482  0.00125511
        8483     3.37835     3.07485  0.00125547
        8484     3.37753     3.07489  0.00125583
        8485     3.37671     3.07492  0.00125618
        8486     3.37591     3.07496  0.00125654
        8487     3.37512     3.07499  0.00125689
        8488     3.37436     3.07503  0.00125723
        8489     3.37361     3.07506  0.00125758
        8490     3.37288      3.0751  0.00125792
        8491     3.37218     3.07513  0.00125826
        8492     3.37151     3.07517  0.00125859
        8493     3.37087      3.0752  0.00125892
        8494     3.37026     3.07524  0.00125926
        8495     3.36969     3.07527  0.00125958
        8496     3.36917     3.07531  0.00125991
        8497     3.36869     3.07534  0.00126024
        8498     3.36826     3.07538  0.00126056
        8499     3.36789     3.07541  0.00126088
        8500     3.36757     3.07544   0.0012612
        8501     3.36731     3.07548  0.00126152
        8502     3.36711     3.07551  0.00126184
        8503     3.36698     3.07555  0.00126215
        8504     3.36692     3.07558  0.00126247
        8505     3.36693     3.07562  0.00126279
        8506     3.36701     3.07565   0.0012631
        8507     3.36718     3.07568  0.00126342
        8508     3.36742     3.07572  0.00126374
        8509     3.36774     3.07575  0.00126405
        8510     3.36813     3.07579  0.00126437
        8511     3.36861     3.07582  0.00126469
        8512     3.36917     3.07586  0.00126501
        8513     3.36981     3.07589  0.00126533
        8514     3.37053     3.07593  0.00126566
        8515     3.37133     3.07596  0.00126599
        8516     3.37219       3.076  0.00126632
        8517     3.37313     3.07603  0.00126665
        8518     3.37414     3.07607  0.00126698
        8519     3.37522      3.0761  0.00126732
        8520     3.37635     3.07614  0.00126766
        8521     3.37754     3.07617  0.00126801
        8522     3.37879     3.07621  0.00126835
        8523     3.38008     3.07624  0.00126871
        8524     3.38142     3.07628  0.00126906
        8525      3.3828     3.07631  0.00126942
        8526      3.3842     3.07635  0.00126979
        8527     3.38564     3.07639  0.00127016
        8528      3.3871     3.07642  0.00127053
        8529     3.38858     3.07646  0.00127091
        8530     3.39008      3.0765  0.00127129
        8531     3.39158     3.07653  0.00127168
        8532     3.39309     3.07657  0.00127207
        8533      3.3946     3.07661  0.00127247
        8534     3.39611     3.07664  0.00127287
        8535      3.3976     3.07668  0.00127327
        8536     3.39909     3.07672  0.00127369
        8537     3.40056     3.07676   0.0012741
        8538     3.40202      3.0768  0.00127452
        8539     3.40345     3.07683  0.00127495
        8540     3.40487     3.07687  0.00127537
        8541     3.40625     3.07691  0.00127581
        8542     3.40761     3.07695  0.00127625
        8543     3.40894     3.07699  0.00127669
        8544     3.41023     3.07703  0.00127713
        8545     3.41149     3.07707  0.00127759
        8546     3.41272     3.07711  0.00127804
        8547     3.41391     3.07715   0.0012785
        8548     3.41506     3.07719  0.00127896
        8549     3.41617     3.07722  0.00127942
        8550     3.41725     3.07726  0.00127989
        8551     3.41828      3.0773  0.00128036
        8552     3.41927     3.07734  0.00128084
        8553     3.42022     3.07738  0.00128132
        8554     3.42113     3.07742   0.0012818
        8555       3.422     3.07747  0.00128228
        8556     3.42282     3.07751  0.00128276
        8557     3.42359     3.07755  0.00128325
        8558     3.42432     3.07759  0.00128374
        8559     3.42501     3.07763  0.00128423
        8560     3.42565     3.07767  0.00128473
        8561     3.42625     3.07771  0.00128522
        8562      3.4268     3.07775  0.00128572
        8563      3.4273     3.07779  0.00128621
        8564     3.42776     3.07783  0.00128671
        8565     3.42816     3.07787  0.00128721
        8566     3.42852     3.07791  0.00128771
        8567     3.42883     3.07795  0.00128821
        8568     3.42909     3.07799  0.00128872
        8569     3.42929     3.07804  0.00128922
        8570     3.42945     3.07808  0.00128972
        8571     3.42955     3.07812  0.00129022
        8572      3.4296     3.07816  0.00129072
        8573     3.42959      3.0782  0.00129122
        8574     3.42952     3.07824  0.00129172
        8575      3.4294     3.07828  0.00129222
        8576     3.42921     3.07832  0.00129272
        8577     3.42897     3.07836  0.00129321
        8578     3.42866      3.0784  0.00129371
        8579     3.42829     3.07845   0.0012942
        8580     3.42785     3.07849  0.00129469
        8581     3.42734     3.07853  0.00129517
        8582     3.42676     3.07857  0.00129566
        8583     3.42612     3.07861  0.00129614
        8584      3.4254     3.07865  0.00129662
        8585      3.4246     3.07869  0.00129709
        8586     3.42373     3.07873  0.00129757
        8587     3.42279     3.07877  0.00129803
        8588     3.42176     3.07881   0.0012985
        8589     3.42066     3.07885  0.00129895
        8590     3.41949     3.07889  0.00129941
        8591     3.41823     3.07893  0.00129986
        8592      3.4169     3.07897   0.0013003
        8593      3.4155     3.07901  0.00130074
        8594     3.41402     3.07904  0.00130117
        8595     3.41247     3.07908   0.0013016
        8596     3.41086     3.07912  0.00130202
        8597     3.40918     3.07916  0.00130243
        8598     3.40746      3.0792  0.00130284
        8599     3.40568     3.07924  0.00130324
        8600     3.40386     3.07927  0.00130364
        8601     3.40202     3.07931  0.00130403
        8602     3.40015     3.07935  0.00130441
        8603     3.39827     3.07939  0.00130478
        8604     3.39639     3.07942  0.00130515
        8605     3.39453     3.07946  0.00130551
        8606      3.3927      3.0795  0.00130587
        8607     3.39091     3.07953  0.00130622
        8608     3.38918     3.07957  0.00130656
        8609     3.38753      3.0796   0.0013069
        8610     3.38596     3.07964  0.00130723
        8611      3.3845     3.07968  0.00130756
        8612     3.38315     3.07971  0.00130788
        8613     3.38193     3.07975   0.0013082
        8614     3.38085     3.07978  0.00130852
        8615     3.37992     3.07982  0.00130883
        8616     3.37916     3.07985  0.00130914
        8617     3.37856     3.07988  0.00130945
        8618     3.37812     3.07992  0.00130975
        8619     3.37786     3.07995  0.00131005
        8620     3.37778     3.07999  0.00131036
        8621     3.37786     3.08002  0.00131066
        8622     3.37811     3.08006  0.00131097
        8623     3.37851     3.08009  0.00131127
        8624     3.37907     3.08013  0.00131158
        8625     3.37976     3.08016  0.00131188
        8626     3.38059      3.0802  0.00131219
        8627     3.38153     3.08023  0.00131251
        8628     3.38258     3.08027  0.00131282
        8629     3.38371      3.0803  0.00131314
        8630     3.38493     3.08034  0.00131346
        8631      3.3862     3.08037  0.00131379
        8632     3.38753     3.08041  0.00131412
        8633      3.3889     3.08044  0.00131445
        8634     3.39029     3.08048  0.00131479
        8635      3.3917     3.08052  0.00131513
        8636     3.39311     3.08055  0.00131548
        8637     3.39453     3.08059  0.00131583
        8638     3.39593     3.08062  0.00131618
        8639     3.39732     3.08066  0.00131654
        8640     3.39868      3.0807   0.0013169
        8641     3.40002     3.08074  0.00131727
        8642     3.40132     3.08077  0.00131764
        8643     3.40259     3.08081  0.00131801
        8644     3.40383     3.08085  0.00131839
        8645     3.40503     3.08088  0.00131877
        8646      3.4062     3.08092  0.00131915
        8647     3.40733     3.08096  0.00131954
        8648     3.40842       3.081  0.00131993
        8649     3.40948     3.08104  0.00132032
        8650      3.4105     3.08107  0.00132072
        8651      3.4115     3.08111  0.00132112
        8652     3.41246     3.08115  0.00132152
        8653     3.41339     3.08119  0.00132193
        8654      3.4143     3.08123  0.00132234
        8655     3.41519     3.08127  0.00132275
        8656     3.41606      3.0813  0.00132316
        8657      3.4169     3.08134  0.00132357
        8658     3.41773     3.08138  0.00132399
        8659     3.41854     3.08142  0.00132441
        8660     3.41934     3.08146  0.00132483
        8661     3.42013      3.0815  0.00132526
        8662     3.42091     3.08154  0.00132568
        8663     3.42169     3.08158  0.00132611
        8664     3.42245     3.08162  0.00132654
        8665     3.42321     3.08166  0.00132697
        8666     3.42396      3.0817  0.00132741
        8667     3.42471     3.08174  0.00132784
        8668     3.42546     3.08177  0.00132828
        8669      3.4262     3.08181  0.00132872
        8670     3.42694     3.08185  0.00132917
        8671     3.42768     3.08189  0.00132961
        8672     3.42842     3.08193  0.00133006
        8673     3.42915     3.08197  0.00133051
        8674     3.42987     3.08201  0.00133096
        8675      3.4306     3.08205  0.00133141
        8676     3.43132     3.08209  0.00133187
        8677     3.43203     3.08214  0.00133232
        8678     3.43274     3.08218  0.00133278
        8679     3.43344     3.08222  0.00133324
        8680     3.43413     3.08226  0.00133371
        8681     3.43481      3.0823  0.00133417
        8682     3.43548     3.08234  0.00133464
        8683     3.43613     3.08238  0.00133511
        8684     3.43678     3.08242  0.00133558
        8685      3.4374     3.08246  0.00133605
        8686     3.43801      3.0825  0.00133652
        8687      3.4386     3.08254  0.00133699
        8688     3.43917     3.08258  0.00133747
        8689     3.43972     3.08262  0.00133795
        8690     3.44024     3.08267  0.00133843
        8691     3.44074     3.08271  0.00133891
        8692     3.44122     3.08275  0.00133939
        8693     3.44166     3.08279  0.00133987
        8694     3.44208     3.08283  0.00134035
        8695     3.44247     3.08287  0.00134084
        8696     3.44283     3.08291  0.00134132
        8697     3.44315     3.08295  0.00134181
        8698     3.44345       3.083  0.00134229
        8699     3.44371     3.08304  0.00134278
        8700     3.44395     3.08308  0.00134327
        8701     3.44415     3.08312  0.00134375
