#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        8667   -0.735293   -0.390136  0.00133105
        8668   -0.736038   -0.390176  0.00133149
        8669   -0.736781   -0.390216  0.00133194
        8670   -0.737523   -0.390256  0.00133239
        8671   -0.738265   -0.390296  0.00133284
        8672   -0.739002   -0.390336  0.00133329
        8673   -0.739735   -0.390377  0.00133375
        8674   -0.740464   -0.390417   0.0013342
        8675   -0.741183   -0.390457  0.00133466
        8676   -0.741894   -0.390498  0.00133512
        8677   -0.742613   -0.390539  0.00133558
        8678   -0.743315   -0.390579  0.00133605
        8679   -0.744008    -0.39062  0.00133652
        8680   -0.744693   -0.390661  0.00133698
        8681   -0.745369   -0.390702  0.00133745
        8682   -0.746026   -0.390742  0.00133793
        8683   -0.746668   -0.390783   0.0013384
        8684   -0.747297   -0.390825  0.00133887
        8685   -0.747915   -0.390866  0.00133935
        8686   -0.748522   -0.390907  0.00133983
        8687   -0.749099   -0.390948  0.00134031
        8688    -0.74965   -0.390989  0.00134079
        8689   -0.750179   -0.391031  0.00134127
        8690   -0.750684   -0.391072  0.00134176
        8691   -0.751165   -0.391114  0.00134224
        8692   -0.751611   -0.391155  0.00134273
        8693   -0.752031   -0.391196  0.00134322
        8694   -0.752422   -0.391238  0.00134371
        8695   -0.752792    -0.39128  0.00134419
        8696   -0.753116   -0.391321  0.00134468
        8697   -0.753416   -0.391363  0.00134517
        8698   -0.753688   -0.391405  0.00134566
        8699   -0.753923   -0.391446  0.00134615
        8700   -0.754123   -0.391488  0.00134664
        8701   -0.754297    -0.39153  0.00134713
        8702   -0.754441   -0.391571  0.00134763
        8703   -0.754559   -0.391613  0.00134812
        8704   -0.754649   -0.391655  0.00134861
        8705   -0.754721   -0.391696   0.0013491
        8706   -0.754776   -0.391738  0.00134959
        8707   -0.754814    -0.39178  0.00135007
        8708   -0.754841   -0.391822  0.00135056
        8709   -0.754861   -0.391863  0.00135105
        8710   -0.754888   -0.391905  0.00135154
        8711    -0.75492   -0.391947  0.00135203
        8712   -0.754967   -0.391988  0.00135251
        8713   -0.755025    -0.39203    0.001353
        8714   -0.755108   -0.392072  0.00135349
        8715    -0.75522   -0.392113  0.00135397
        8716   -0.755378   -0.392155  0.00135446
        8717   -0.755584   -0.392197  0.00135494
        8718   -0.755847   -0.392238  0.00135543
        8719   -0.756164    -0.39228  0.00135592
        8720   -0.756556   -0.392322   0.0013564
        8721   -0.757019   -0.392364  0.00135689
        8722   -0.757569   -0.392406  0.00135738
        8723   -0.758198   -0.392447  0.00135788
        8724   -0.758915   -0.392489  0.00135837
        8725   -0.759717   -0.392532  0.00135887
        8726   -0.760615   -0.392574  0.00135937
        8727     -0.7616   -0.392616  0.00135987
        8728   -0.762678   -0.392658  0.00136037
        8729   -0.763848   -0.392701  0.00136088
        8730   -0.765103   -0.392744  0.00136139
        8731   -0.766436   -0.392786  0.00136191
        8732   -0.767846   -0.392829  0.00136243
        8733   -0.769329   -0.392872  0.00136296
        8734    -0.77088   -0.392916  0.00136349
        8735   -0.772471   -0.392959  0.00136402
        8736    -0.77411   -0.393003  0.00136457
        8737   -0.775781   -0.393047  0.00136511
        8738   -0.777484   -0.393091  0.00136566
        8739   -0.779203   -0.393135  0.00136622
        8740   -0.780923   -0.393179  0.00136679
        8741   -0.782647   -0.393224  0.00136736
        8742   -0.784361   -0.393268  0.00136793
        8743   -0.786052   -0.393313  0.00136851
        8744   -0.787713   -0.393358   0.0013691
        8745   -0.789335   -0.393404  0.00136969
        8746   -0.790916   -0.393449  0.00137029
        8747   -0.792454   -0.393495  0.00137089
        8748   -0.793934   -0.393541   0.0013715
        8749   -0.795359   -0.393587  0.00137211
        8750   -0.796719   -0.393633  0.00137273
        8751   -0.798018   -0.393679  0.00137335
        8752   -0.799241   -0.393725  0.00137397
        8753     -0.8004   -0.393772   0.0013746
        8754   -0.801483   -0.393818  0.00137523
        8755   -0.802491   -0.393865  0.00137587
        8756   -0.803433   -0.393912  0.00137651
        8757   -0.804299   -0.393959  0.00137715
        8758   -0.805092   -0.394005  0.00137779
        8759   -0.805818   -0.394052  0.00137843
        8760   -0.806482     -0.3941  0.00137908
        8761    -0.80708   -0.394147  0.00137973
        8762   -0.807625   -0.394194  0.00138038
        8763   -0.808103   -0.394241  0.00138103
        8764   -0.808527   -0.394288  0.00138168
        8765   -0.808907   -0.394336  0.00138233
        8766   -0.809234   -0.394383  0.00138298
        8767   -0.809516    -0.39443  0.00138364
        8768   -0.809764   -0.394478  0.00138429
        8769   -0.809971   -0.394525  0.00138494
        8770   -0.810148   -0.394573  0.00138559
        8771   -0.810292    -0.39462  0.00138625
        8772   -0.810414   -0.394667   0.0013869
        8773   -0.810509   -0.394715  0.00138755
        8774   -0.810586   -0.394762   0.0013882
        8775   -0.810643    -0.39481  0.00138885
        8776   -0.810689   -0.394857   0.0013895
        8777   -0.810725   -0.394904  0.00139015
        8778   -0.810743   -0.394952   0.0013908
        8779   -0.810762   -0.394999  0.00139145
        8780   -0.810769   -0.395046  0.00139209
        8781   -0.810763   -0.395094  0.00139274
        8782   -0.810757   -0.395141  0.00139339
        8783   -0.810748   -0.395188  0.00139403
        8784   -0.810738   -0.395236  0.00139467
        8785    -0.81072   -0.395283  0.00139532
        8786   -0.810699    -0.39533  0.00139596
        8787   -0.810679   -0.395378   0.0013966
        8788   -0.810655   -0.395425  0.00139724
        8789   -0.810635   -0.395472  0.00139788
        8790   -0.810614   -0.395519  0.00139852
        8791   -0.810593   -0.395566  0.00139916
        8792   -0.810569   -0.395614  0.00139979
        8793   -0.810549   -0.395661  0.00140043
        8794   -0.810531   -0.395708  0.00140106
        8795   -0.810509   -0.395755   0.0014017
        8796   -0.810496   -0.395802  0.00140233
        8797   -0.810477   -0.395849  0.00140296
        8798   -0.810457   -0.395897   0.0014036
        8799   -0.810438   -0.395944  0.00140423
        8800   -0.810423   -0.395991  0.00140486
        8801   -0.810413   -0.396038  0.00140549
        8802   -0.810403   -0.396085  0.00140612
        8803     -0.8104   -0.396132  0.00140674
        8804   -0.810397   -0.396179  0.00140737
        8805   -0.810404   -0.396226    0.001408
        8806   -0.810424   -0.396273  0.00140862
        8807   -0.810451    -0.39632  0.00140925
        8808   -0.810474   -0.396367  0.00140987
        8809   -0.810505   -0.396414  0.00141049
        8810   -0.810545   -0.396461  0.00141112
        8811     -0.8106   -0.396508  0.00141174
        8812   -0.810661   -0.396555  0.00141236
        8813   -0.810735   -0.396602  0.00141298
        8814   -0.810819   -0.396649   0.0014136
        8815   -0.810913   -0.396696  0.00141422
        8816   -0.811029   -0.396743  0.00141485
        8817   -0.811148    -0.39679  0.00141547
        8818   -0.811281   -0.396837  0.00141609
        8819   -0.811435   -0.396884   0.0014167
        8820   -0.811607   -0.396931  0.00141732
        8821   -0.811782   -0.396978  0.00141794
        8822   -0.811973   -0.397025  0.00141856
        8823   -0.812179   -0.397072  0.00141918
        8824   -0.812403   -0.397119   0.0014198
        8825    -0.81264   -0.397167  0.00142042
        8826   -0.812887   -0.397214  0.00142104
        8827   -0.813153   -0.397261  0.00142166
        8828   -0.813433   -0.397308  0.00142228
        8829   -0.813724   -0.397355   0.0014229
        8830   -0.814035   -0.397402  0.00142352
        8831   -0.814359   -0.397449  0.00142414
        8832   -0.814691   -0.397497  0.00142477
        8833   -0.815043   -0.397544  0.00142539
        8834   -0.815424   -0.397591  0.00142601
        8835   -0.815816   -0.397639  0.00142664
        8836   -0.816221   -0.397686  0.00142726
        8837    -0.81664   -0.397733  0.00142789
        8838   -0.817082   -0.397781  0.00142851
        8839   -0.817542   -0.397828  0.00142914
        8840   -0.818012   -0.397876  0.00142977
        8841   -0.818507   -0.397923   0.0014304
        8842   -0.819018   -0.397971  0.00143103
        8843   -0.819553   -0.398019  0.00143166
        8844   -0.820112   -0.398066   0.0014323
        8845   -0.820683   -0.398114  0.00143293
        8846   -0.821281   -0.398162  0.00143357
        8847     -0.8219    -0.39821  0.00143421
        8848   -0.822549   -0.398258  0.00143484
        8849   -0.823221   -0.398306  0.00143549
        8850   -0.823893   -0.398354  0.00143613
        8851   -0.824584   -0.398402  0.00143677
        8852   -0.825306    -0.39845  0.00143742
        8853   -0.826041   -0.398499  0.00143807
        8854   -0.826788   -0.398547  0.00143872
        8855   -0.827557   -0.398596  0.00143937
        8856    -0.82833   -0.398644  0.00144003
        8857   -0.829126   -0.398693  0.00144069
        8858   -0.829924   -0.398741  0.00144135
        8859   -0.830727    -0.39879  0.00144201
        8860    -0.83155   -0.398839  0.00144267
        8861   -0.832376   -0.398888  0.00144334
        8862   -0.833197   -0.398937  0.00144401
        8863   -0.834016   -0.398986  0.00144468
        8864   -0.834826   -0.399035  0.00144535
        8865   -0.835635   -0.399084  0.00144603
        8866   -0.836431   -0.399134  0.00144671
        8867   -0.837222   -0.399183  0.00144739
        8868    -0.83799   -0.399233  0.00144807
        8869   -0.838734   -0.399282  0.00144875
        8870   -0.839453   -0.399332  0.00144944
        8871   -0.840139   -0.399382  0.00145013
        8872   -0.840789   -0.399431  0.00145082
        8873   -0.841407   -0.399481  0.00145151
        8874    -0.84198   -0.399531   0.0014522
        8875   -0.842502   -0.399581   0.0014529
        8876   -0.842973   -0.399631  0.00145359
        8877   -0.843385   -0.399681  0.00145429
        8878   -0.843738   -0.399731  0.00145498
        8879   -0.844026   -0.399781  0.00145568
        8880   -0.844242   -0.399831  0.00145637
        8881   -0.844378   -0.399881  0.00145707
        8882   -0.844428   -0.399931  0.00145777
        8883   -0.844401   -0.399981  0.00145846
        8884   -0.844272   -0.400031  0.00145915
        8885   -0.844048   -0.400081  0.00145984
        8886   -0.843722   -0.400131  0.00146053
        8887   -0.843286   -0.400181  0.00146122
        8888   -0.842744   -0.400231   0.0014619
        8889   -0.842074    -0.40028  0.00146258
        8890   -0.841275    -0.40033  0.00146326
        8891   -0.840362   -0.400379  0.00146393
        8892   -0.839322   -0.400429   0.0014646
        8893   -0.838145   -0.400478  0.00146526
        8894   -0.836832   -0.400527  0.00146592
        8895   -0.835388   -0.400576  0.00146657
        8896   -0.833801   -0.400625  0.00146721
        8897   -0.832085   -0.400673  0.00146785
        8898   -0.830235   -0.400721  0.00146848
        8899   -0.828264   -0.400769   0.0014691
        8900   -0.826173   -0.400817  0.00146971
        8901    -0.82396   -0.400865  0.00147031
        8902   -0.821637   -0.400912  0.00147091
        8903   -0.819232   -0.400959  0.00147149
        8904   -0.816745   -0.401006  0.00147207
        8905   -0.814194   -0.401052  0.00147263
        8906    -0.81159   -0.401098  0.00147319
        8907   -0.808968   -0.401144  0.00147374
        8908   -0.806343    -0.40119  0.00147427
        8909   -0.803738   -0.401235   0.0014748
        8910   -0.801188    -0.40128  0.00147532
        8911   -0.798706   -0.401324  0.00147583
        8912   -0.796325   -0.401369  0.00147633
        8913   -0.794075   -0.401413  0.00147682
        8914   -0.791988   -0.401456   0.0014773
        8915   -0.790083     -0.4015  0.00147778
        8916   -0.788397   -0.401543  0.00147825
        8917   -0.786944   -0.401587  0.00147872
        8918   -0.785753    -0.40163  0.00147918
        8919   -0.784832   -0.401673  0.00147964
        8920   -0.784202   -0.401716  0.00148009
        8921   -0.783858   -0.401758  0.00148054
        8922   -0.783819   -0.401801    0.001481
        8923   -0.784076   -0.401844  0.00148145
        8924   -0.784631   -0.401887  0.00148191
        8925   -0.785467    -0.40193  0.00148236
        8926   -0.786576   -0.401973  0.00148282
        8927   -0.787933   -0.402016  0.00148329
        8928   -0.789537    -0.40206  0.00148376
        8929   -0.791348   -0.402103  0.00148423
        8930   -0.793355   -0.402147  0.00148471
        8931   -0.795528   -0.402191   0.0014852
        8932   -0.797841   -0.402235  0.00148569
        8933   -0.800268    -0.40228  0.00148619
        8934   -0.802785   -0.402325   0.0014867
        8935   -0.805371    -0.40237  0.00148722
        8936   -0.808009   -0.402415  0.00148775
        8937   -0.810669   -0.402461  0.00148828
        8938   -0.813338   -0.402507  0.00148883
        8939   -0.815993   -0.402553  0.00148938
        8940   -0.818634     -0.4026  0.00148994
        8941   -0.821245   -0.402647  0.00149051
        8942   -0.823816   -0.402694  0.00149108
        8943    -0.82635   -0.402741  0.00149167
        8944   -0.828836   -0.402789  0.00149226
        8945   -0.831279   -0.402837  0.00149286
        8946    -0.83368   -0.402885  0.00149347
        8947   -0.836029   -0.402933  0.00149409
        8948   -0.838345   -0.402982  0.00149472
        8949   -0.840634   -0.403031  0.00149535
        8950   -0.842898    -0.40308  0.00149599
        8951   -0.845142   -0.403129  0.00149664
        8952    -0.84737   -0.403179  0.00149729
        8953   -0.849603   -0.403229  0.00149796
        8954   -0.851844   -0.403279  0.00149863
        8955   -0.854096   -0.403329   0.0014993
        8956   -0.856366    -0.40338  0.00149999
        8957   -0.858659   -0.403431  0.00150068
        8958   -0.860989   -0.403482  0.00150139
        8959   -0.863344   -0.403533   0.0015021
        8960   -0.865743   -0.403585  0.00150281
        8961   -0.868176   -0.403636  0.00150354
        8962   -0.870641   -0.403689  0.00150427
        8963   -0.873157   -0.403741  0.00150502
        8964   -0.875689   -0.403794  0.00150577
        8965   -0.878247   -0.403847  0.00150653
        8966   -0.880832     -0.4039   0.0015073
        8967   -0.883423   -0.403953  0.00150808
        8968   -0.886027   -0.404007  0.00150887
        8969   -0.888633   -0.404061  0.00150967
        8970   -0.891228   -0.404115  0.00151048
        8971   -0.893812    -0.40417   0.0015113
        8972   -0.896371   -0.404225  0.00151213
        8973   -0.898909    -0.40428  0.00151296
        8974     -0.9014   -0.404335  0.00151381
        8975   -0.903849   -0.404391  0.00151466
        8976   -0.906245   -0.404447  0.00151552
        8977   -0.908586   -0.404503  0.00151639
        8978   -0.910862   -0.404559  0.00151727
        8979   -0.913074   -0.404616  0.00151816
        8980   -0.915215   -0.404673  0.00151906
        8981   -0.917284    -0.40473  0.00151996
        8982   -0.919266   -0.404787  0.00152087
        8983    -0.92117   -0.404845  0.00152179
        8984   -0.922992   -0.404902  0.00152271
        8985   -0.924723    -0.40496  0.00152364
        8986   -0.926379   -0.405018  0.00152457
        8987   -0.927946   -0.405076  0.00152551
        8988   -0.929427   -0.405135  0.00152646
        8989    -0.93083   -0.405193  0.00152741
        8990   -0.932156   -0.405252  0.00152836
        8991   -0.933398   -0.405311  0.00152932
        8992   -0.934557    -0.40537  0.00153028
        8993   -0.935647   -0.405428  0.00153125
        8994   -0.936666   -0.405488  0.00153222
        8995    -0.93761   -0.405547  0.00153319
        8996    -0.93849   -0.405606  0.00153416
        8997   -0.939304   -0.405665  0.00153514
        8998   -0.940057   -0.405725  0.00153612
        8999   -0.940753   -0.405784   0.0015371
        9000     -0.9414   -0.405844  0.00153808
        9001   -0.941996   -0.405903  0.00153906
        9002   -0.942537   -0.405963  0.00154004
        9003   -0.943036   -0.406022  0.00154103
        9004   -0.943504   -0.406082  0.00154201
        9005   -0.943932   -0.406142    0.001543
        9006   -0.944325   -0.406202  0.00154398
        9007   -0.944684   -0.406261  0.00154497
        9008   -0.945012   -0.406321  0.00154595
        9009   -0.945312   -0.406381  0.00154694
        9010   -0.945592   -0.406441  0.00154792
        9011   -0.945847   -0.406501  0.00154891
        9012   -0.946096   -0.406561  0.00154989
        9013   -0.946319   -0.406621  0.00155088
        9014   -0.946532    -0.40668  0.00155186
        9015   -0.946738    -0.40674  0.00155285
        9016   -0.946944     -0.4068  0.00155383
        9017   -0.947135    -0.40686  0.00155481
        9018    -0.94732    -0.40692   0.0015558
        9019    -0.94751    -0.40698  0.00155678
        9020   -0.947706    -0.40704  0.00155776
        9021   -0.947903     -0.4071  0.00155874
        9022   -0.948105    -0.40716  0.00155972
        9023   -0.948311    -0.40722   0.0015607
        9024   -0.948528    -0.40728  0.00156168
        9025   -0.948752    -0.40734  0.00156266
        9026   -0.948991     -0.4074  0.00156364
        9027   -0.949252    -0.40746  0.00156461
        9028   -0.949525    -0.40752  0.00156559
        9029   -0.949825    -0.40758  0.00156657
        9030    -0.95014    -0.40764  0.00156755
        9031   -0.950477     -0.4077  0.00156853
        9032    -0.95084    -0.40776  0.00156951
        9033   -0.951227    -0.40782  0.00157049
        9034   -0.951636   -0.407881  0.00157146
        9035   -0.952076   -0.407941  0.00157244
        9036   -0.952539   -0.408001  0.00157343
        9037   -0.953039   -0.408061  0.00157441
        9038   -0.953572   -0.408122  0.00157539
        9039   -0.954146   -0.408182  0.00157637
        9040   -0.954744   -0.408243  0.00157736
        9041   -0.955381   -0.408303  0.00157834
        9042   -0.956069   -0.408364  0.00157933
        9043   -0.956788   -0.408424  0.00158032
        9044   -0.957546   -0.408485  0.00158131
        9045   -0.958352   -0.408546   0.0015823
        9046   -0.959182   -0.408607   0.0015833
        9047   -0.960051   -0.408668   0.0015843
        9048   -0.960962   -0.408729   0.0015853
        9049   -0.961911    -0.40879   0.0015863
        9050   -0.962893   -0.408851  0.00158731
        9051   -0.963908   -0.408913  0.00158832
        9052   -0.964962   -0.408974  0.00158933
        9053   -0.966046   -0.409035  0.00159034
        9054   -0.967155   -0.409097  0.00159136
        9055   -0.968285   -0.409159  0.00159238
        9056   -0.969448   -0.409221  0.00159341
        9057   -0.970625   -0.409283  0.00159444
        9058   -0.971828   -0.409345  0.00159547
        9059   -0.973044   -0.409407  0.00159651
        9060   -0.974274   -0.409469  0.00159755
        9061   -0.975518   -0.409532  0.00159859
        9062   -0.976767   -0.409594  0.00159964
        9063   -0.978009   -0.409657   0.0016007
        9064   -0.979257    -0.40972  0.00160175
        9065   -0.980489   -0.409783  0.00160281
        9066   -0.981716   -0.409846  0.00160388
        9067    -0.98293   -0.409909  0.00160494
        9068    -0.98413   -0.409973  0.00160602
        9069   -0.985303   -0.410036  0.00160709
        9070   -0.986455     -0.4101  0.00160817
        9071   -0.987586   -0.410163  0.00160925
        9072   -0.988689   -0.410227  0.00161034
        9073   -0.989757   -0.410291  0.00161143
        9074   -0.990799   -0.410355  0.00161252
        9075   -0.991793   -0.410419  0.00161361
        9076   -0.992754   -0.410483  0.00161471
        9077   -0.993672   -0.410547  0.00161581
        9078   -0.994548   -0.410612  0.00161691
        9079   -0.995391   -0.410676  0.00161802
        9080   -0.996177   -0.410741  0.00161912
        9081    -0.99693   -0.410805  0.00162023
        9082   -0.997622    -0.41087  0.00162134
        9083    -0.99828   -0.410934  0.00162245
        9084   -0.998878   -0.410999  0.00162356
        9085   -0.999424   -0.411064  0.00162468
        9086   -0.999927   -0.411129  0.00162579
        9087    -1.00038   -0.411194   0.0016269
        9088    -1.00077   -0.411258  0.00162802
        9089    -1.00112   -0.411323  0.00162913
        9090    -1.00141   -0.411388  0.00163024
        9091    -1.00164   -0.411453  0.00163136
        9092    -1.00183   -0.411518  0.00163247
        9093    -1.00196   -0.411583  0.00163358
        9094    -1.00203   -0.411648  0.00163469
        9095    -1.00204   -0.411713   0.0016358
        9096    -1.00198   -0.411778  0.00163691
        9097    -1.00188   -0.411843  0.00163801
        9098    -1.00171   -0.411908  0.00163911
        9099    -1.00148   -0.411972  0.00164021
        9100    -1.00118   -0.412037  0.00164131
        9101    -1.00083   -0.412102  0.00164241
        9102    -1.00041   -0.412166   0.0016435
        9103   -0.999929   -0.412231  0.00164458
        9104   -0.999367   -0.412295  0.00164567
        9105   -0.998746    -0.41236  0.00164675
        9106   -0.998058   -0.412424  0.00164782
        9107   -0.997314   -0.412488  0.00164889
        9108   -0.996499   -0.412553  0.00164996
        9109   -0.995625   -0.412617  0.00165102
        9110   -0.994697    -0.41268  0.00165207
        9111    -0.99371   -0.412744  0.00165312
        9112   -0.992677   -0.412808  0.00165416
        9113   -0.991598   -0.412871   0.0016552
        9114   -0.990473   -0.412935  0.00165623
        9115   -0.989313   -0.412998  0.00165726
        9116   -0.988129   -0.413061  0.00165828
        9117   -0.986925   -0.413124  0.00165929
        9118   -0.985699   -0.413187  0.00166029
        9119   -0.984463   -0.413249  0.00166129
        9120   -0.983235   -0.413312  0.00166229
        9121   -0.982018   -0.413374  0.00166327
        9122   -0.980816   -0.413436  0.00166425
        9123   -0.979647   -0.413499  0.00166523
        9124   -0.978517    -0.41356   0.0016662
        9125   -0.977433   -0.413622  0.00166716
        9126   -0.976396   -0.413684  0.00166812
        9127   -0.975429   -0.413745  0.00166907
        9128   -0.974529   -0.413807  0.00167002
        9129   -0.973702   -0.413868  0.00167096
        9130   -0.972955   -0.413929   0.0016719
        9131    -0.97229   -0.413991  0.00167283
        9132   -0.971714   -0.414052  0.00167376
        9133    -0.97123   -0.414113  0.00167469
        9134   -0.970838   -0.414174  0.00167562
        9135   -0.970531   -0.414235  0.00167654
        9136   -0.970317   -0.414295  0.00167746
        9137   -0.970196   -0.414356  0.00167838
        9138   -0.970158   -0.414417   0.0016793
        9139   -0.970206   -0.414478  0.00168022
        9140    -0.97032   -0.414539  0.00168113
        9141   -0.970509     -0.4146  0.00168205
        9142   -0.970764    -0.41466  0.00168297
        9143   -0.971074   -0.414721  0.00168388
        9144   -0.971441   -0.414782   0.0016848
        9145   -0.971845   -0.414843  0.00168571
        9146    -0.97229   -0.414904  0.00168663
        9147   -0.972763   -0.414965  0.00168755
        9148   -0.973256   -0.415026  0.00168847
        9149   -0.973768   -0.415087  0.00168939
        9150   -0.974284   -0.415148  0.00169031
        9151   -0.974793   -0.415209  0.00169123
        9152   -0.975308   -0.415271  0.00169215
        9153   -0.975817   -0.415332  0.00169307
        9154   -0.976319   -0.415393    0.001694
        9155   -0.976816   -0.415454  0.00169492
        9156     -0.9773   -0.415516  0.00169585
        9157   -0.977776   -0.415577  0.00169677
        9158   -0.978244   -0.415639   0.0016977
        9159   -0.978704     -0.4157  0.00169863
        9160   -0.979168   -0.415762  0.00169956
        9161   -0.979616   -0.415823  0.00170048
        9162   -0.980065   -0.415885  0.00170141
        9163   -0.980515   -0.415946  0.00170234
        9164   -0.980981   -0.416008  0.00170327
        9165   -0.981462    -0.41607  0.00170421
        9166   -0.981962   -0.416131  0.00170514
        9167   -0.982489   -0.416193  0.00170607
        9168   -0.983047   -0.416255    0.001707
        9169   -0.983649   -0.416317  0.00170794
        9170    -0.98429   -0.416379  0.00170888
        9171   -0.984992   -0.416441  0.00170981
        9172   -0.985736   -0.416503  0.00171075
        9173   -0.986536   -0.416565   0.0017117
        9174   -0.987411   -0.416627  0.00171264
        9175   -0.988346    -0.41669  0.00171359
        9176   -0.989351   -0.416752  0.00171454
        9177   -0.990433   -0.416815  0.00171549
        9178   -0.991587   -0.416877  0.00171644
        9179   -0.992826    -0.41694   0.0017174
        9180   -0.994151   -0.417003  0.00171837
        9181   -0.995546   -0.417066  0.00171933
        9182   -0.997026   -0.417129  0.00172031
        9183   -0.998586   -0.417192  0.00172128
        9184    -1.00021   -0.417256  0.00172227
        9185    -1.00192   -0.417319  0.00172326
        9186     -1.0037   -0.417383  0.00172425
        9187    -1.00555   -0.417447  0.00172525
        9188    -1.00747   -0.417512  0.00172626
        9189    -1.00945   -0.417576  0.00172727
        9190     -1.0115   -0.417641  0.00172829
        9191     -1.0136   -0.417705  0.00172932
        9192    -1.01577    -0.41777  0.00173036
        9193    -1.01799   -0.417836   0.0017314
        9194    -1.02025   -0.417901  0.00173245
        9195    -1.02256   -0.417967  0.00173351
        9196    -1.02491   -0.418033  0.00173458
        9197    -1.02731   -0.418099  0.00173565
        9198    -1.02975   -0.418166  0.00173674
        9199    -1.03222   -0.418233  0.00173783
        9200    -1.03472     -0.4183  0.00173893
        9201    -1.03726   -0.418367  0.00174004
        9202    -1.03983   -0.418434  0.00174117
        9203    -1.04243   -0.418502   0.0017423
        9204    -1.04504    -0.41857  0.00174344
        9205    -1.04768   -0.418639  0.00174459
        9206    -1.05034   -0.418707  0.00174575
        9207    -1.05302   -0.418776  0.00174691
        9208    -1.05571   -0.418845  0.00174809
        9209    -1.05841   -0.418915  0.00174928
        9210    -1.06113   -0.418984  0.00175048
        9211    -1.06384   -0.419054  0.00175169
        9212    -1.06655   -0.419125  0.00175291
        9213    -1.06927   -0.419195  0.00175414
        9214    -1.07197   -0.419266  0.00175538
        9215    -1.07465   -0.419337  0.00175663
        9216    -1.07732   -0.419409  0.00175789
        9217    -1.07997    -0.41948  0.00175916
        9218    -1.08259   -0.419552  0.00176044
        9219    -1.08517   -0.419624  0.00176173
        9220    -1.08771   -0.419697  0.00176303
        9221    -1.09021    -0.41977  0.00176433
        9222    -1.09265   -0.419843  0.00176565
        9223    -1.09504   -0.419916  0.00176698
        9224    -1.09737   -0.419989  0.00176831
        9225    -1.09963   -0.420063  0.00176965
        9226    -1.10185   -0.420137    0.001771
        9227    -1.10401   -0.420211  0.00177236
        9228    -1.10609   -0.420285  0.00177373
        9229    -1.10813    -0.42036   0.0017751
        9230     -1.1101   -0.420435  0.00177648
        9231    -1.11203   -0.420509  0.00177787
        9232    -1.11391   -0.420585  0.00177926
        9233    -1.11575    -0.42066  0.00178066
        9234    -1.11757   -0.420735  0.00178207
        9235    -1.11936   -0.420811  0.00178348
        9236    -1.12115   -0.420887   0.0017849
        9237    -1.12295   -0.420963  0.00178632
        9238    -1.12476   -0.421039  0.00178775
        9239    -1.12661   -0.421115  0.00178919
        9240    -1.12849   -0.421192  0.00179063
        9241    -1.13044   -0.421269  0.00179208
        9242    -1.13245   -0.421346  0.00179354
        9243    -1.13454   -0.421423    0.001795
        9244    -1.13672     -0.4215  0.00179648
        9245      -1.139   -0.421578  0.00179796
        9246    -1.14139   -0.421656  0.00179945
        9247    -1.14388   -0.421734  0.00180095
        9248    -1.14649   -0.421812  0.00180246
        9249     -1.1492   -0.421891  0.00180398
        9250    -1.15202    -0.42197  0.00180551
        9251    -1.15494   -0.422049  0.00180705
        9252    -1.15796   -0.422128  0.00180861
        9253    -1.16107   -0.422208  0.00181017
        9254    -1.16426   -0.422288  0.00181175
        9255    -1.16752   -0.422369  0.00181334
        9256    -1.17082    -0.42245  0.00181495
        9257    -1.17419   -0.422531  0.00181657
        9258    -1.17758   -0.422613   0.0018182
        9259    -1.18097   -0.422695  0.00181985
        9260    -1.18436   -0.422777  0.00182151
        9261    -1.18773   -0.422859  0.00182319
        9262    -1.19107   -0.422942  0.00182488
        9263    -1.19438   -0.423026  0.00182658
        9264    -1.19762   -0.423109  0.00182829
        9265     -1.2008   -0.423193  0.00183002
        9266    -1.20388   -0.423277  0.00183176
        9267    -1.20689   -0.423362  0.00183352
        9268    -1.20979   -0.423447  0.00183528
        9269    -1.21259   -0.423532  0.00183706
        9270    -1.21528   -0.423617  0.00183884
        9271    -1.21785   -0.423703  0.00184064
        9272     -1.2203   -0.423789  0.00184244
        9273    -1.22263   -0.423875  0.00184426
        9274    -1.22482   -0.423961  0.00184608
        9275    -1.22688   -0.424048  0.00184791
        9276    -1.22882   -0.424135  0.00184975
        9277    -1.23062   -0.424222  0.00185159
        9278    -1.23229   -0.424309  0.00185344
        9279    -1.23382   -0.424396  0.00185529
        9280    -1.23522   -0.424483  0.00185715
        9281    -1.23649   -0.424571  0.00185901
        9282    -1.23762   -0.424659  0.00186087
        9283    -1.23863   -0.424746  0.00186273
        9284    -1.23951   -0.424834   0.0018646
        9285    -1.24026   -0.424922  0.00186646
        9286    -1.24089    -0.42501  0.00186833
        9287    -1.24137   -0.425098   0.0018702
        9288    -1.24174   -0.425185  0.00187206
        9289    -1.24198   -0.425273  0.00187392
        9290     -1.2421   -0.425361  0.00187578
        9291    -1.24208   -0.425449  0.00187764
        9292    -1.24193   -0.425537  0.00187949
        9293    -1.24166   -0.425625  0.00188134
        9294    -1.24127   -0.425713  0.00188318
        9295    -1.24075     -0.4258  0.00188502
        9296    -1.24009   -0.425888  0.00188685
        9297    -1.23931   -0.425975  0.00188868
        9298    -1.23841   -0.426063  0.00189049
        9299    -1.23737    -0.42615   0.0018923
        9300     -1.2362   -0.426237   0.0018941
        9301     -1.2349   -0.426324  0.00189589
